#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 09 28 16 50 289  5.6  6.5  1.10  8.33  6.39 999 1014.1  13.3  15.7 999.0 99.0 99.00
2008 09 28 17 50 308  6.7  7.9  1.12  8.33  6.19 999 1014.2  13.4  15.9 999.0 99.0 99.00
2008 09 28 18 50 300  6.9  8.2  1.06  8.33  5.93 999 1014.4  14.1  15.9 999.0 99.0 99.00
2008 09 28 19 50 298  8.0  9.2  1.05  8.33  5.58 999 1014.0  14.0  15.9 999.0 99.0 99.00
2008 09 28 20 50 296  8.9 11.1  0.93  7.14  4.92 999 1013.3  14.2  15.9 999.0 99.0 99.00
2008 09 28 21 50 291  9.1 11.4  1.02  8.33  4.52 999 1012.6  14.2  15.9 999.0 99.0 99.00
2008 09 28 22 50 288 10.1 11.6  1.29  8.33  4.69 999 1012.5  14.4  15.9 999.0 99.0 99.00
2008 09 28 23 50 301 11.1 13.2  1.31  4.35  4.51 999 1011.8  14.4  15.9 999.0 99.0 99.00
2008 09 29 00 50 304 11.3 13.7  1.52  4.35  4.75 999 1011.7  14.2  15.9 999.0 99.0 99.00
2008 09 29 01 50 298 11.1 12.9  1.50  5.00  4.66 999 1011.8  14.4  15.7 999.0 99.0 99.00
2008 09 29 02 50 298 11.6 13.3  1.52  7.69  5.15 999 1012.1  14.4  15.6 999.0 99.0 99.00
2008 09 29 03 50 298 11.4 13.4 99.00 99.00 99.00 999 1012.4  14.4  15.6 999.0 99.0 99.00
2008 09 29 04 50 297 11.5 13.1  1.30  5.26  4.94 999 1012.7  14.2  15.3 999.0 99.0 99.00
2008 09 29 05 50 296 11.6 13.9  1.35  4.76  5.07 999 1012.6  14.2  15.3 999.0 99.0 99.00
2008 09 29 06 50 299 11.4 13.3  1.26  5.26  4.90 999 1012.5  13.9  15.2 999.0 99.0 99.00
2008 09 29 07 50 299 11.4 13.6  1.31  4.76  4.87 999 1012.5  14.1  15.2 999.0 99.0 99.00
2008 09 29 08 50 300 12.6 14.5  1.58 16.67  5.38 999 1012.6  13.7  15.2 999.0 99.0 99.00
2008 09 29 09 50 300 12.0 14.7  1.38  4.76  4.54 999 1012.5  14.0  15.2 999.0 99.0 99.00
2008 09 29 10 50 304 11.9 14.4  1.31  5.00  4.56 999 1012.3  13.6  15.2 999.0 99.0 99.00
2008 09 29 11 50 306 12.4 14.6  1.30  4.76  4.44 999 1012.3  13.6  15.2 999.0 99.0 99.00
2008 09 29 12 50 302 11.7 13.3 99.00 99.00 99.00 999 1011.8  13.6  14.9 999.0 99.0 99.00
2008 09 29 13 50 304 11.4 13.3  1.27  4.76  4.44 999 1012.5  13.6  14.9 999.0 99.0 99.00
2008 09 29 14 50 306 10.8 12.1  1.13  5.00  4.65 999 1012.6  13.6  14.9 999.0 99.0 99.00
2008 09 29 15 50 308 11.0 12.4  1.27  5.00  4.78 999 1012.6  13.6  14.9 999.0 99.0 99.00
2008 09 29 16 50 305 10.8 12.8 99.00 99.00 99.00 999 1013.3  13.6  14.9 999.0 99.0 99.00
2008 09 29 17 50 299  9.5 11.0  1.17  5.00  5.05 999 1013.3  13.8  15.2 999.0 99.0 99.00
2008 09 29 18 50 307  9.9 12.3  1.11  5.00  4.86 999 1013.3  14.0  15.2 999.0 99.0 99.00
2008 09 29 19 50 298 10.2 12.2 99.00 99.00 99.00 999 1013.2  14.4  15.2 999.0 99.0 99.00
2008 09 29 20 50 301 11.3 13.1  1.25  4.76  4.50 999 1012.7  14.8  15.2 999.0 99.0 99.00
2008 09 29 21 50 299 12.2 14.7  1.30  4.76  4.43 999 1012.5  14.9  15.2 999.0 99.0 99.00
2008 09 29 22 50 303 12.3 14.9  1.27  4.76  4.24 999 1012.0  15.2  15.2 999.0 99.0 99.00
2008 09 29 23 50 307 12.4 14.9  1.37  4.55  4.31 999 1012.5  15.2  15.2 999.0 99.0 99.00
2008 09 30 00 50 299 13.0 15.2  1.45  5.00  4.39 999 1011.9  15.2  15.3 999.0 99.0 99.00
2008 09 30 01 50 304 13.0 15.6  1.49  5.00  4.39 999 1012.1  15.2  15.3 999.0 99.0 99.00
2008 09 30 03 50 303 11.8 99.0 99.00 99.00 99.00 999 1012.6  15.2  15.2 999.0 99.0 99.00
2008 09 30 04 50 300 10.4 12.6  1.28  5.00  4.88 999 1012.4  15.2  15.2 999.0 99.0 99.00
2008 09 30 05 50 295 11.6 13.7  1.09  5.26  4.80 999 1012.6  15.0  15.2 999.0 99.0 99.00
2008 09 30 06 50 302 11.2 13.1  1.10  4.76  4.98 999 1012.7  15.2  15.2 999.0 99.0 99.00
2008 09 30 07 50 305 10.1 11.9 99.00 99.00 99.00 999 1012.6  15.2  15.2 999.0 99.0 99.00
2008 09 30 08 50 307 10.0 12.0 99.00 99.00 99.00 999 1012.7  15.2  15.2 999.0 99.0 99.00
2008 09 30 09 50 302  9.8 11.3  1.18  4.55  4.44 999 1012.5  15.2  15.2 999.0 99.0 99.00
2008 09 30 10 50 305 10.2 11.8  1.12  4.55  4.37 999 1012.5  15.2  15.2 999.0 99.0 99.00
2008 09 30 11 50 304 10.8 12.5  1.14  4.35  4.25 999 1012.6  15.2  15.2 999.0 99.0 99.00
2008 09 30 12 50 304 10.4 12.2  1.12  4.00  4.26 999 1013.0  15.2  15.2 999.0 99.0 99.00
2008 09 30 13 50 307  9.1 10.1  1.11  4.35  4.51 999 1013.3  15.5  15.2 999.0 99.0 99.00
2008 09 30 14 50 307  9.5 11.2  1.08  4.55  4.59 999 1013.8  15.5  14.9 999.0 99.0 99.00
2008 09 30 15 50 303 10.6 12.5  1.06  4.55  4.68 999 1014.2  15.3  14.9 999.0 99.0 99.00
2008 09 30 16 50 307 10.7 12.5  1.07  4.55  4.83 999 1014.6  15.6  15.2 999.0 99.0 99.00
2008 09 30 17 50 312  9.6 11.4  1.13  5.00  4.84 999 1014.4  15.7  15.2 999.0 99.0 99.00
2008 09 30 18 50 312  9.2 11.0  1.15  4.55  4.76 999 1014.0  15.7  15.2 999.0 99.0 99.00
2008 09 30 19 50 307  9.2 10.7  1.13  4.76  4.84 999 1013.9  15.9  15.2 999.0 99.0 99.00
2008 09 30 20 50 305  8.2  9.5  1.11  4.55  4.58 999 1013.2  16.0  15.3 999.0 99.0 99.00
2008 09 30 21 50 303 10.2 12.1  1.11  4.17  4.46 999 1012.7  16.0  15.3 999.0 99.0 99.00
2008 09 30 22 50 301 11.2 13.4  1.07  4.35  4.19 999 1012.9  16.0  15.3 999.0 99.0 99.00
2008 09 30 23 50 300 10.7 12.4  1.20  4.35  4.35 999 1012.6  16.4  15.3 999.0 99.0 99.00
2008 10 01 00 50 299 10.3 12.0  1.14  4.35  4.29 999 1012.6  16.8  15.2 999.0 99.0 99.00
2008 10 01 01 50 303  9.3 10.4  1.02  4.35  4.25 999 1012.6  16.7  15.2 999.0 99.0 99.00
2008 10 01 02 50 308  9.3 99.0 99.00 99.00 99.00 999 9999.0  17.2 999.0 999.0 99.0 99.00
2008 10 01 03 50 312  7.7  9.0  0.94  4.35  4.58 999 1013.2  18.3  15.2 999.0 99.0 99.00
2008 10 01 04 50 318  6.0  6.9  0.78 16.67  5.29 999 1013.3  18.3  15.2 999.0 99.0 99.00
2008 10 01 05 50 305  7.5  8.5  0.87 14.29  5.55 999 1013.2  17.2  15.2 999.0 99.0 99.00
2008 10 01 06 50 302  8.3  9.8  0.88 14.29  5.76 999 1012.7  16.4  15.2 999.0 99.0 99.00
2008 10 01 07 50 307  8.8 10.2 99.00 99.00 99.00 999 1012.6  16.7  15.2 999.0 99.0 99.00
2008 10 01 08 50 307  9.2 10.9 99.00 99.00 99.00 999 1012.4  16.4  15.2 999.0 99.0 99.00
2008 10 01 09 50 311  9.7 11.3  1.02  4.17  4.63 999 1012.5  16.4  15.2 999.0 99.0 99.00
2008 10 01 10 50 306  8.9 10.1  1.08 16.67  4.71 999 1011.9  16.8  15.2 999.0 99.0 99.00
2008 10 01 11 50 308  9.1 10.7  1.03 14.29  5.06 999 1011.9  16.8  15.2 999.0 99.0 99.00
2008 10 01 12 50 317  6.7  7.9  1.00 14.29  4.98 999 1011.9  16.4  15.2 999.0 99.0 99.00
2008 10 01 13 50 303  5.8  6.6  0.98 14.29  5.47 999 1011.8  16.5  15.2 999.0 99.0 99.00
2008 10 01 14 50 296  8.7 99.0 99.00 99.00 99.00 999 9999.0  16.0 999.0 999.0 99.0 99.00
2008 10 01 15 50 309  8.1  9.3  1.16 14.29  6.17 999 1012.5  16.0  15.2 999.0 99.0 99.00
2008 10 01 16 50 321  6.1  7.4  1.16 11.11  6.18 999 1012.8  16.4  15.2 999.0 99.0 99.00
2008 10 01 17 50 295  7.5 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2008 10 01 18 50 307  8.7 10.2  1.21 12.50  6.38 999 1012.6  16.5  15.3 999.0 99.0 99.00
2008 10 01 19 50 303  8.8 10.0  1.32 11.11  6.04 999 1012.5  16.5  15.6 999.0 99.0 99.00
2008 10 01 20 50 299  9.6 10.9  1.70 11.11  6.63 999 1012.0  16.4  15.6 999.0 99.0 99.00
2008 10 01 21 50 303 10.5 11.9  1.56 11.11  6.31 999 1011.7  16.7  15.6 999.0 99.0 99.00
2008 10 01 22 50 305 11.0 13.0  2.04 11.11  7.56 999 1011.4  16.5  15.6 999.0 99.0 99.00
2008 10 01 23 50 302 10.7 12.5  1.84 11.11  6.57 999 1011.0  17.9  15.5 999.0 99.0 99.00
2008 10 02 00 50 301 12.3 13.9  1.90 11.11  6.46 999 1011.2  16.8  15.3 999.0 99.0 99.00
2008 10 02 01 50 304 11.2 12.6  1.80 11.11  6.25 999 1011.4  16.7  15.3 999.0 99.0 99.00
2008 10 02 02 50 306 11.2 13.6  2.03 11.11  6.67 999 1011.2  16.8  15.3 999.0 99.0 99.00
2008 10 02 03 50 304 12.1 14.2  1.77 11.11  6.17 999 1011.7  16.5  15.2 999.0 99.0 99.00
2008 10 02 04 50 305 10.6 12.4  1.78 11.11  6.35 999 1011.7  17.9  15.2 999.0 99.0 99.00
2008 10 02 05 50 299 10.1 11.9 99.00 99.00 99.00 999 1011.8  16.5  15.2 999.0 99.0 99.00
2008 10 02 06 50 298 10.9 13.1  1.69 11.11  6.64 999 1011.8  16.0  15.2 999.0 99.0 99.00
2008 10 02 07 50 302 10.6 12.8  1.72 14.29  6.61 999 1011.2  15.7  15.2 999.0 99.0 99.00
2008 10 02 08 50 304 11.1 12.9  1.99 14.29  6.76 999 1011.4  15.7  15.2 999.0 99.0 99.00
2008 10 02 09 50 302  9.6 10.9 99.00 99.00 99.00 999 1011.1  15.7  15.2 999.0 99.0 99.00
2008 10 02 10 50 302  9.2 10.7  1.83 14.29  6.70 999 1010.9  15.7  15.2 999.0 99.0 99.00
2008 10 02 11 50 305 12.3 99.0 99.00 99.00 99.00 999 1011.5  15.7  15.2 999.0 99.0 99.00
2008 10 02 12 50 307 11.4 13.3 99.00 99.00 99.00 999 1011.2  15.6  15.2 999.0 99.0 99.00
2008 10 02 13 50 306  9.9 11.6  2.13 12.50  7.14 999 1011.1  15.2  15.2 999.0 99.0 99.00
2008 10 02 14 50 305 10.5 12.4  2.19 12.50  7.28 999 1011.9  15.3  15.2 999.0 99.0 99.00
2008 10 02 15 50 310 10.8 13.0  2.12 12.50  7.26 999 1012.3  14.9  15.2 999.0 99.0 99.00
2008 10 02 16 50 306 10.2 99.0 99.00 99.00 99.00 999 9999.0  15.7 999.0 999.0 99.0 99.00
2008 10 02 17 50 300 10.7 12.5  2.44 12.50  8.44 999 1012.7  16.1  15.2 999.0 99.0 99.00
2008 10 02 18 50 297 12.6 15.0  2.11 12.50  7.67 999 1012.4  15.5  15.2 999.0 99.0 99.00
2008 10 02 19 50 300 12.4 14.8 99.00 99.00 99.00 999 1012.3  15.2  15.2 999.0 99.0 99.00
2008 10 02 20 50 302 13.9 17.2 99.00 99.00 99.00 999 1012.0  14.9  15.2 999.0 99.0 99.00
2008 10 02 21 50 303 12.8 15.2  2.37 12.50  6.86 999 1011.8  14.9  15.2 999.0 99.0 99.00
2008 10 02 22 50 299 12.6 15.0 99.00 99.00 99.00 999 1011.0  14.9  15.2 999.0 99.0 99.00
2008 10 02 23 50 306 13.0 15.5  2.27 11.11  6.44 999 1011.0  14.9  15.2 999.0 99.0 99.00
2008 10 03 00 50 302 13.7 16.0  2.33 12.50  6.52 999 1010.6  14.9  15.2 999.0 99.0 99.00
2008 10 03 01 50 305 11.7 13.9  2.13 12.50  6.29 999 1010.6  14.9  15.2 999.0 99.0 99.00
2008 10 03 02 50 305 10.9 13.7  2.15 12.50  6.57 999 1010.7  14.7  15.2 999.0 99.0 99.00
2008 10 03 03 50 304 12.1 99.0 99.00 99.00 99.00 999 1011.4  14.5 999.0 999.0 99.0 99.00
2008 10 03 04 50 301 11.3 99.0 99.00 99.00 99.00 999 1010.6  14.4  15.0 999.0 99.0 99.00
2008 10 03 05 50 304 10.6 12.5  2.22 12.50  7.67 999 1011.0  14.2  14.9 999.0 99.0 99.00
2008 10 03 06 50 310 12.7 15.4  2.31 11.11  7.54 999 1011.1  14.9  14.9 999.0 99.0 99.00
2008 10 03 07 50 310 11.3 13.4 99.00 99.00 99.00 999 1011.1  14.9  14.9 999.0 99.0 99.00
2008 10 03 08 50 309  9.9 12.1  2.25 12.50  7.87 999 1010.8  15.2  14.9 999.0 99.0 99.00
2008 10 03 09 50 314  8.9 10.8  2.30 12.50  7.44 999 1010.2  14.9  14.9 999.0 99.0 99.00
2008 10 03 10 50 309  9.4 10.7  2.22 11.11  7.30 999 1010.2  14.8  14.9 999.0 99.0 99.00
2008 10 03 11 50 312 10.2 12.2  2.19 11.11  7.53 999 1010.2  14.8  14.9 999.0 99.0 99.00
2008 10 03 12 50 315 10.5 12.3  2.60 11.11  8.07 999 1010.0  14.8  14.9 999.0 99.0 99.00
2008 10 03 13 50 303 10.0 12.0  2.35 12.50  7.90 999 1009.7  14.9  14.9 999.0 99.0 99.00
2008 10 03 14 50 309 10.1 12.4  2.50 12.50  8.02 999 1010.2  14.8  14.9 999.0 99.0 99.00
2008 10 03 15 50 320  9.4 12.6 99.00 99.00 99.00 999 1011.0  14.6  14.9 999.0 99.0 99.00
2008 10 03 16 50 318  9.6 11.6  2.48 12.50  8.23 999 1011.5  14.5  15.0 999.0 99.0 99.00
2008 10 03 17 50 305  8.5 10.2 99.00 99.00 99.00 999 1011.4  14.7  15.2 999.0 99.0 99.00
2008 10 03 18 50 301  8.6 10.1 99.00 99.00 99.00 999 1011.0  14.7  15.2 999.0 99.0 99.00
2008 10 03 19 50 300  8.1 10.3  2.46 12.50  8.67 999 1011.3  14.9  15.2 999.0 99.0 99.00
2008 10 03 20 50 307  9.4 11.3  2.25 12.50  8.07 999 1011.0  14.9  15.2 999.0 99.0 99.00
2008 10 03 21 50 308  7.6  9.4  2.44 11.11  8.07 999 1010.2  14.9  15.2 999.0 99.0 99.00
2008 10 03 22 50 296  7.8  9.4  2.13 12.50  7.90 999 1010.3  14.8  15.2 999.0 99.0 99.00
2008 10 03 23 50 308  7.2  8.6  2.28 11.11  8.05 999 1010.3  14.9  15.2 999.0 99.0 99.00
2008 10 04 00 50 294  6.6  8.1  2.19 11.11  8.09 999 1010.2  14.9  15.2 999.0 99.0 99.00
2008 10 04 01 50 308  7.4  8.9  1.93 11.11  7.88 999 1010.5  14.9  15.2 999.0 99.0 99.00
2008 10 04 02 50 305  6.2  7.8  1.86 11.11  7.89 999 1010.9  15.0  15.2 999.0 99.0 99.00
2008 10 04 03 50 300  5.1  6.2  1.99 11.11  8.43 999 1011.0  15.0  15.2 999.0 99.0 99.00
2008 10 04 04 50 315  3.6  4.4 99.00 99.00 99.00 999 1011.0  15.3  15.2 999.0 99.0 99.00
2008 10 04 05 50 323  3.0  3.6  1.98 10.00  8.79 999 1010.9  15.2  15.2 999.0 99.0 99.00
2008 10 04 06 50 337  2.6  3.5  1.96 11.11  8.96 999 1011.3  15.2  15.2 999.0 99.0 99.00
2008 10 04 07 50  11  1.8  2.4  2.00 10.00  8.80 999 1011.2  14.9  15.2 999.0 99.0 99.00
2008 10 04 08 50 299  0.3  1.0  1.70 11.11  8.45 999 1011.4  15.0  15.2 999.0 99.0 99.00
2008 10 04 09 50 127  0.6  1.5  1.88 10.00  8.69 999 1011.0  15.1  15.2 999.0 99.0 99.00
2008 10 04 10 50 134  1.6  2.2  1.96 10.00  8.65 999 1011.1  15.2  15.2 999.0 99.0 99.00
2008 10 04 11 50 147  2.7  3.2  1.75 10.00  8.51 999 1010.3  14.9  15.2 999.0 99.0 99.00
2008 10 04 12 50 145  4.1  4.7  1.54 10.00  8.31 999 1010.1  15.2  15.2 999.0 99.0 99.00
2008 10 04 13 50 143  3.8  4.3  1.44 10.00  8.25 999 1010.2  15.2  15.2 999.0 99.0 99.00
2008 10 04 14 50 142  4.3  5.0  1.49 10.00  8.41 999 1010.3  15.2  15.2 999.0 99.0 99.00
2008 10 04 15 50 108  4.1  5.0  1.32 10.00  8.48 999 1010.9  15.2  15.2 999.0 99.0 99.00
2008 10 04 16 50  97  5.3  6.5  1.51 10.00  8.50 999 1011.2  14.9  15.2 999.0 99.0 99.00
2008 10 04 17 50  79  4.5  5.4  1.36 10.00  8.47 999 1011.2  14.9  15.2 999.0 99.0 99.00
2008 10 04 18 50  64  3.4  4.0  1.42 16.67  8.70 999 1011.2  15.0  15.6 999.0 99.0 99.00
2008 10 04 19 50  64  1.6  2.3  1.30 10.00  8.29 999 1011.0  15.2  15.6 999.0 99.0 99.00
2008 10 04 20 50 278  1.7  2.2  1.42 10.00  7.98 999 1010.9  15.6  15.8 999.0 99.0 99.00
2008 10 04 21 50 271  4.3  5.2  1.46 10.00  7.79 999 1010.3  15.9  16.0 999.0 99.0 99.00
2008 10 04 22 50 288  6.5 99.0 99.00 99.00 99.00 999 9999.0  16.0 999.0 999.0 99.0 99.00
2008 10 04 23 50 305  7.5  8.5  1.38 16.67  7.12 999 1010.9  16.0  15.2 999.0 99.0 99.00
2008 10 05 00 50 309  7.8  9.0  1.46 10.00  6.83 999 1010.5  15.7  15.2 999.0 99.0 99.00
2008 10 05 01 50 304  8.6  9.7  1.56 10.00  6.91 999 1010.9  15.6  15.0 999.0 99.0 99.00
2008 10 05 02 50 306  9.6 11.3  1.57 16.67  6.77 999 1011.1  15.6  14.6 999.0 99.0 99.00
2008 10 05 03 50 307  9.6 11.4 99.00 99.00 99.00 999 1011.8  15.6  14.2 999.0 99.0 99.00
2008 10 05 04 50 313  8.2 10.5 99.00 99.00 99.00 999 1012.1  15.3  14.2 999.0 99.0 99.00
2008 10 05 05 50 316  9.7 11.8  2.73 14.29  9.26 999 1012.3  15.3  14.1 999.0 99.0 99.00
2008 10 05 06 50 314  9.6 12.1  3.67 14.29 10.35 999 1012.7  15.2  13.7 999.0 99.0 99.00
2008 10 05 07 50 318  8.1  9.9  3.99 14.29 10.22 999 1011.9  14.9  13.7 999.0 99.0 99.00
2008 10 05 08 50 321 11.5 99.0 99.00 99.00 99.00 999 1011.8  14.9 999.0 999.0 99.0 99.00
2008 10 05 09 50 318 11.2 13.9  3.68 14.29  9.50 999 1012.7  14.9  14.4 999.0 99.0 99.00
2008 10 05 10 50 313 11.2 13.4  3.86 14.29  9.47 999 1012.1  14.8  14.5 999.0 99.0 99.00
2008 10 05 11 50 325 11.6 14.2 99.00 99.00 99.00 999 1012.2  14.9  14.8 999.0 99.0 99.00
2008 10 05 12 50 322 11.2 13.8  3.67 14.29  8.97 999 1012.3  14.9  14.8 999.0 99.0 99.00
2008 10 05 13 50 318  9.8 12.3  4.15 14.29  9.76 999 1013.1  14.9  14.8 999.0 99.0 99.00
2008 10 05 14 50 324 12.3 14.5  3.98 14.29  9.05 999 1012.2  14.8  14.9 999.0 99.0 99.00
2008 10 05 15 50 318 10.0 11.6  3.90 14.29  9.27 999 1013.3  14.9  15.2 999.0 99.0 99.00
2008 10 05 16 50 312 10.4 12.6  4.11 14.29  9.59 999 1013.5  14.9  15.2 999.0 99.0 99.00
2008 10 05 17 50 316 10.0 12.5  3.49 12.50  8.79 999 1014.3  15.1  15.2 999.0 99.0 99.00
2008 10 05 18 50 307 12.0 14.4 99.00 99.00 99.00 999 1014.4  15.2  15.3 999.0 99.0 99.00
2008 10 05 19 50 311 12.3 15.1  3.83 12.50  8.87 999 1014.0  15.2  15.3 999.0 99.0 99.00
2008 10 05 20 50 316 12.5 14.8  4.32 14.29  9.25 999 1013.2  15.7  15.6 999.0 99.0 99.00
2008 10 05 21 50 309 11.5 13.6  4.01 12.50  8.75 999 1013.1  15.6  15.6 999.0 99.0 99.00
2008 10 05 22 50 320 13.5 15.5  3.74 12.50  8.66 999 1012.5  15.6  15.5 999.0 99.0 99.00
2008 10 05 23 50 313 13.5 16.8  3.82 14.29  8.47 999 1012.8  15.6  15.3 999.0 99.0 99.00
2008 10 06 00 50 313 13.3 16.5  3.81 12.50  8.22 999 1012.9  15.6  15.3 999.0 99.0 99.00
2008 10 06 01 50 316 13.1 99.0 99.00 99.00 99.00 999 1013.3  15.6  15.2 999.0 99.0 99.00
2008 10 06 02 50 314 12.5 15.0  3.61 12.50  8.29 999 1013.6  15.5  15.2 999.0 99.0 99.00
2008 10 06 03 50 322 12.3 14.5  3.30 12.50  8.09 999 1014.0  15.6  15.2 999.0 99.0 99.00
2008 10 06 04 50 318 12.7 99.0 99.00 99.00 99.00 999 1014.2  15.6 999.0 999.0 99.0 99.00
2008 10 06 05 50 318 13.5 16.1 99.00 99.00 99.00 999 1013.3  15.2  15.0 999.0 99.0 99.00
2008 10 06 06 50 317 11.9 99.0 99.00 99.00 99.00 999 9999.0  14.9 999.0 999.0 99.0 99.00
2008 10 06 07 50 322 10.9 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2008 10 06 08 50 319 11.0 14.0  2.99 11.11  7.96 999 1013.3  14.8  14.5 999.0 99.0 99.00
2008 10 06 09 50 322  8.9 11.0  2.92 12.50  8.44 999 1013.3  14.5  14.4 999.0 99.0 99.00
2008 10 06 10 50 330  6.9  8.4  2.35 11.11  8.13 999 1013.1  14.5  14.4 999.0 99.0 99.00
2008 10 06 11 50 320  4.6  5.5  2.49 11.11  8.23 999 1012.5  14.8  14.5 999.0 99.0 99.00
2008 10 06 12 50 324  3.1  3.9  2.37 11.11  8.15 999 1013.0  14.8  14.4 999.0 99.0 99.00
2008 10 06 13 50 325  1.3  2.2  2.22 11.11  7.97 999 1013.5  14.9  14.2 999.0 99.0 99.00
2008 10 06 14 50 312  2.2  3.0  2.13 11.11  7.76 999 1013.6  14.8  14.5 999.0 99.0 99.00
2008 10 06 15 50 313  1.4  2.3  2.18 11.11  7.67 999 1014.1  14.9  14.5 999.0 99.0 99.00
2008 10 06 16 50 332  0.8  1.7  2.01 11.11  7.70 999 1015.4  14.9  14.8 999.0 99.0 99.00
2008 10 06 17 50   0  0.0  0.3  2.06 11.11  7.66 999 1015.6  16.9  15.0 999.0 99.0 99.00
2008 10 06 18 50 293  1.0  1.6  2.13 11.11  7.76 999 1015.7  16.1  15.3 999.0 99.0 99.00
2008 10 06 19 50 299  1.9  3.1  2.08 11.11  7.75 999 1015.4  16.0  15.6 999.0 99.0 99.00
2008 10 06 20 50 302  2.8  3.4  1.98 11.11  7.77 999 1014.8  16.0  15.7 999.0 99.0 99.00
2008 10 06 21 50 298  3.1  3.8  1.88 11.11  7.58 999 1014.6  16.3  16.0 999.0 99.0 99.00
2008 10 06 22 50 305  5.8  6.6  1.77 10.00  7.67 999 1014.8  16.5  15.9 999.0 99.0 99.00
2008 10 06 23 50 299  6.2  7.1  1.64 11.11  7.01 999 1014.5  16.7  15.7 999.0 99.0 99.00
2008 10 07 00 50 310  9.1 10.1  1.72 11.11  6.72 999 1014.1  17.5  15.6 999.0 99.0 99.00
2008 10 07 01 50 314  8.2  9.5  1.71 11.11  6.52 999 1014.4  17.5  15.2 999.0 99.0 99.00
2008 10 07 02 50 312  8.7  9.8  1.68 10.00  6.36 999 1014.8  17.5  15.3 999.0 99.0 99.00
2008 10 07 03 50 312  8.6  9.7  1.80 11.11  6.95 999 1015.0  17.2  15.2 999.0 99.0 99.00
2008 10 07 04 50 313  8.4  9.8  1.76 10.00  7.17 999 1015.5  16.4  15.2 999.0 99.0 99.00
2008 10 07 05 50 308  8.4  9.7  1.64 11.11  7.26 999 1015.5  15.8  15.7 999.0 99.0 99.00
2008 10 07 06 50 310  5.9  7.1  1.70 10.00  7.37 999 1015.1  16.0  16.0 999.0 99.0 99.00
2008 10 07 07 50 311  5.4  6.1  1.68 11.11  7.21 999 1014.8  16.5  16.0 999.0 99.0 99.00
2008 10 07 08 50 308  5.6  6.4  1.77 10.00  7.12 999 1014.8  16.5  16.0 999.0 99.0 99.00
2008 10 07 09 50 306  7.2  8.2  1.88 10.00  7.10 999 1014.7  17.1  16.0 999.0 99.0 99.00
2008 10 07 10 50 310  8.4  9.4  1.76  9.09  6.77 999 1014.2  17.3  16.0 999.0 99.0 99.00
2008 10 07 11 50 312  6.6  7.7  1.79 10.00  6.88 999 1014.5  17.1  16.0 999.0 99.0 99.00
2008 10 07 12 50 303  7.3  8.5  1.86 10.00  6.96 999 1014.7  16.5  16.4 999.0 99.0 99.00
2008 10 07 13 50 307  8.7  9.9  1.74 16.67  6.76 999 1015.1  16.4  16.4 999.0 99.0 99.00
2008 10 07 14 50 316  6.2  7.1  1.74 11.11  6.68 999 1015.6  16.5  16.5 999.0 99.0 99.00
2008 10 07 15 50 316  5.4  7.1  1.80 10.00  6.71 999 1016.2  16.4  16.7 999.0 99.0 99.00
2008 10 07 16 50 309  3.7  4.5  1.84 11.11  6.92 999 1016.3  16.5  16.7 999.0 99.0 99.00
2008 10 07 17 50 311  3.9  4.6  1.84 11.11  7.29 999 1016.3  16.5  16.8 999.0 99.0 99.00
2008 10 07 18 50 319  4.8  5.6  2.08 10.00  7.55 999 1016.3  16.5  17.2 999.0 99.0 99.00
2008 10 07 19 50 310  5.5  6.6  1.93 10.00  7.57 999 1015.7  16.8  17.2 999.0 99.0 99.00
2008 10 07 20 50 311  6.5  7.5  2.15 11.11  7.58 999 1014.9  16.8  17.2 999.0 99.0 99.00
2008 10 07 21 50 306  7.9  9.3  1.99  7.69  7.41 999 1014.0  17.5  16.8 999.0 99.0 99.00
2008 10 07 22 50 306  9.3 99.0 99.00 99.00 99.00 999 9999.0  17.6 999.0 999.0 99.0 99.00
2008 10 07 23 50 306 10.2 12.2  2.14  8.33  6.30 999 1013.3  17.5  16.7 999.0 99.0 99.00
2008 10 08 00 50 302 10.2 99.0 99.00 99.00 99.00 999 9999.0  17.4 999.0 999.0 99.0 99.00
2008 10 08 01 50 298 10.3 99.0 99.00 99.00 99.00 999 1013.0  16.9 999.0 999.0 99.0 99.00
2008 10 08 02 50 305  8.7  9.8  1.91 10.00  6.24 999 1013.0  17.5  16.4 999.0 99.0 99.00
2008 10 08 03 50 310  9.5 10.8  1.87 10.00  6.13 999 1013.1  17.3  16.4 999.0 99.0 99.00
2008 10 08 04 50 316  8.5 10.1  2.02 10.00  6.51 999 1013.1  17.6  16.2 999.0 99.0 99.00
2008 10 08 05 50 309  8.1  9.0 99.00 99.00 99.00 999 1013.1  17.3  16.0 999.0 99.0 99.00
2008 10 08 06 50 313  7.1 99.0 99.00 99.00 99.00 999 9999.0  17.8 999.0 999.0 99.0 99.00
2008 10 08 07 50 311  7.1  8.0  1.99  7.14  6.97 999 1012.5  18.0  16.0 999.0 99.0 99.00
