#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 01 07 09 50 132  1.0  1.6  0.74 13.79  9.62 270 1019.4  15.7  15.7 999.0 99.0 99.00
2015 01 07 10 50 150  0.6  0.8  0.88 17.39 10.22 290 1019.2  16.0  15.7 999.0 99.0 99.00
2015 01 07 11 50 105  0.5  0.9  0.89 17.39 10.25 287 1019.1  16.0  15.6 999.0 99.0 99.00
2015 01 07 12 50  91  1.1  1.8  0.85 12.90  9.97 266 1018.8  15.7  15.6 999.0 99.0 99.00
2015 01 07 13 50  32  2.6  3.3  0.84 12.12  9.69 274 1018.9  15.6  15.5 999.0 99.0 99.00
2015 01 07 14 50  65  2.0  2.6  0.89 17.39 10.45 238 1019.1  16.1  15.4 999.0 99.0 99.00
2015 01 07 15 50  83  2.1  2.5  0.90 12.90 10.08 276 1019.4  17.1  15.4 999.0 99.0 99.00
2015 01 07 16 50  68  0.7  1.2  0.88 13.79  9.07 290 1020.0  17.3  15.4 999.0 99.0 99.00
2015 01 07 17 50 308  0.2  0.7  0.91 16.00 10.42 282 1020.5  17.7  15.5 999.0 99.0 99.00
2015 01 07 18 50 301  1.8  2.6  0.92 17.39  9.97 240 1020.3  17.0  15.8 999.0 99.0 99.00
2015 01 07 19 50 282  3.1  3.6  1.00 17.39 10.57 278 1019.6  16.8  15.8 999.0 99.0 99.00
2015 01 07 20 50 291  2.6  3.2  0.81 11.43  9.39 285 1018.7  16.6  15.8 999.0 99.0 99.00
2015 01 07 21 50 306  1.9  2.2  0.92 16.00 10.08 256 1018.0  16.6  16.0 999.0 99.0 99.00
2015 01 07 22 50 297  3.4  3.9  1.06 16.00 10.55 270 1017.8  17.2  16.1 999.0 99.0 99.00
2015 01 07 23 50 310  3.1  3.6  0.93 16.00 10.16 256 1017.8  17.3  16.0 999.0 99.0 99.00
2015 01 08 00 50 300  2.7  3.1  0.96 16.00 10.54 281 1017.2  17.3  15.9 999.0 99.0 99.00
2015 01 08 01 50 304  2.5  3.0  0.93 16.00 10.20 263 1016.9  17.0  15.9 999.0 99.0 99.00
2015 01 08 02 50 296  1.8  2.1  0.89 16.00  9.80 243 1016.6  17.2  15.9 999.0 99.0 99.00
2015 01 08 03 50 288  4.2  4.9  0.95 16.00 10.26 239 1016.8  17.2  15.9 999.0 99.0 99.00
2015 01 08 04 50 284  5.6  6.8  0.86 16.00  9.89 248 1017.2  16.9  16.0 999.0 99.0 99.00
