#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 08 23 03 50 266  6.3  7.4  1.29 10.81  5.69 289 1010.8  17.2  19.8 999.0 99.0 99.00
2008 08 23 04 50 258  5.4  6.6  1.16 10.00  5.64 274 1011.1  16.6  19.8 999.0 99.0 99.00
2008 08 23 05 50 246  5.3  6.5  1.16 10.00  5.92 267 1011.2  16.9  19.7 999.0 99.0 99.00
2008 08 23 06 50 244  4.9  6.1  1.22 10.81  5.98 272 1011.1  16.9  19.7 999.0 99.0 99.00
2008 08 23 07 50 229  4.5  5.6  1.19 10.00  6.05 268 1011.4  16.8  19.6 999.0 99.0 99.00
2008 08 23 08 50 218  4.8  5.5  1.16 11.43  6.06 269 1011.4  17.1  19.6 999.0 99.0 99.00
2008 08 23 09 50 222  5.6  6.3  1.19 11.43  5.62 267 1011.4  17.4  19.5 999.0 99.0 99.00
2008 08 23 10 50 216  5.1  5.9  1.20  9.09  5.73 266 1011.6  17.3  19.6 999.0 99.0 99.00
2008 08 23 11 50 212  4.1  4.8  1.18 11.43  5.89 269 1011.9  17.3  19.6 999.0 99.0 99.00
2008 08 23 12 50 200  4.5  5.3  1.10  7.69  5.88 252 1012.2  17.1  19.6 999.0 99.0 99.00
2008 08 23 13 50 210  3.7  4.7  1.09  8.33  6.06 258 1012.7  16.8  19.6 999.0 99.0 99.00
2008 08 23 14 50 194  1.7  2.7  1.14 10.00  6.23 265 1013.1  16.6  19.6 999.0 99.0 99.00
2008 08 23 15 50 181  0.8  1.8  1.17 10.81  6.21 264 1013.4  16.6  19.6 999.0 99.0 99.00
2008 08 23 16 50 237  1.8  2.5  1.06 10.81  6.14 269 1013.6  16.7  19.6 999.0 99.0 99.00
2008 08 23 17 50 250  1.3  1.9  1.09 11.43  6.15 281 1014.0  16.9  19.6 999.0 99.0 99.00
2008 08 23 18 50 246  2.5  3.1  1.08 10.81  6.49 279 1014.1  17.1  19.7 999.0 99.0 99.00
2008 08 23 19 50 275  3.6  4.3  0.97 10.00  6.28 283 1013.7  17.1  19.7 999.0 99.0 99.00
2008 08 23 20 50 275  4.3  5.1  0.95 10.00  6.31 287 1012.8  17.3  19.8 999.0 99.0 99.00
2008 08 23 21 50 259  4.6  6.1  1.01  9.09  6.43 287 1012.3  17.6  19.8 999.0 99.0 99.00
2008 08 23 22 50 261  5.2  6.5  1.03 10.81  6.51 281 1011.7  17.3  19.9 999.0 99.0 99.00
2008 08 23 23 50 267  5.7  7.1  1.01  8.33  5.56 278 1011.4  17.1  19.8 999.0 99.0 99.00
2008 08 24 00 50 266  6.8  8.3  1.06  9.09  5.58 282 1010.9  16.7  19.8 999.0 99.0 99.00
2008 08 24 01 50 264  7.8  9.1  1.03 10.00  4.98 289 1010.5  17.0  19.8 999.0 99.0 99.00
2008 08 24 02 50 261  8.0  9.0  1.09  7.69  4.75 283 1010.2  17.1  19.8 999.0 99.0 99.00
2008 08 24 03 50 255  6.5  7.7  1.20  7.69  4.77 271 1010.6  17.5  19.7 999.0 99.0 99.00
2008 08 24 04 50 254  5.6  6.7  1.27 10.00  5.15 262 1011.0  17.7  19.7 999.0 99.0 99.00
2008 08 24 05 50 247  4.5  5.3  1.29  5.56  5.08 266 1011.3  17.7  19.7 999.0 99.0 99.00
2008 08 24 06 50 221  4.8  5.7  1.27 10.00  5.17 255 1011.6  17.5  19.7 999.0 99.0 99.00
2008 08 24 07 50 231  5.8  6.6  1.08 10.00  4.97 260 1012.0  16.9  19.7 999.0 99.0 99.00
2008 08 24 08 50 229  5.1  5.9  1.01 10.00  5.03 260 1012.0  16.8  19.7 999.0 99.0 99.00
2008 08 24 09 50 233  4.9  5.8  0.91  7.14  4.95 270 1011.7  16.8  19.6 999.0 99.0 99.00
2008 08 24 10 50 239  4.4  5.1  0.92 10.00  5.40 273 1011.4  17.0  19.6 999.0 99.0 99.00
2008 08 24 11 50 252  3.9  4.6  0.86  8.33  5.44 283 1011.4  17.1  19.5 999.0 99.0 99.00
2008 08 24 12 50 256  3.2  4.1  0.88 10.00  5.59 286 1011.3  17.1  19.5 999.0 99.0 99.00
2008 08 24 13 50 259  3.8  4.8  0.84 10.00  5.72 282 1011.6  16.9  19.5 999.0 99.0 99.00
2008 08 24 14 50 252  3.5  4.3  0.81  9.09  5.60 289 1011.8  16.8  19.5 999.0 99.0 99.00
2008 08 24 15 50 237  3.4  4.6  0.82 10.00  5.46 291 1012.0  16.4  19.5 999.0 99.0 99.00
2008 08 24 16 50 246  3.6  4.5  0.79  8.33  5.31 269 1012.0  16.6  19.5 999.0 99.0 99.00
2008 08 24 17 50 241  4.0  5.2  0.81 10.00  5.42 280 1012.0  16.7  19.5 999.0 99.0 99.00
2008 08 24 18 50 252  4.2  5.1  0.75 10.00  5.40 281 1012.2  16.1  19.6 999.0 99.0 99.00
2008 08 24 19 50 253  4.8  5.7  0.75  8.33  5.07 277 1011.7  17.0  19.7 999.0 99.0 99.00
2008 08 24 20 50 255  5.7  6.6  0.79 10.00  5.19 274 1011.1  17.2  19.7 999.0 99.0 99.00
2008 08 24 21 50 267  6.5  7.8  0.80  9.09  4.91 287 1010.2  17.3  19.7 999.0 99.0 99.00
2008 08 24 22 50 263  6.8  7.7  0.84  9.09  4.66 294 1009.5  17.2  19.7 999.0 99.0 99.00
2008 08 24 23 50 264  7.4  8.3  0.94 12.90  4.69 294 1008.9  17.1  19.6 999.0 99.0 99.00
2008 08 25 00 50 259  8.0  9.4  0.93  7.14  4.58 282 1008.4  17.1  19.6 999.0 99.0 99.00
2008 08 25 01 50 250  7.1  8.5  0.96  4.55  4.39 275 1008.1  17.1  19.5 999.0 99.0 99.00
2008 08 25 02 50 248  7.7  9.1  1.05  5.26  4.48 267 1007.9  17.0  19.5 999.0 99.0 99.00
2008 08 25 03 50 249  8.1  9.2  1.13  5.88  4.65 270 1008.3  17.1  19.4 999.0 99.0 99.00
2008 08 25 04 50 252  8.2  9.5  1.16  5.26  4.52 261 1008.4  17.3  19.4 999.0 99.0 99.00
2008 08 25 05 50 255  7.6  8.7  1.22  5.88  4.69 261 1008.2  17.3  19.3 999.0 99.0 99.00
2008 08 25 06 50 249  6.4  7.5  1.12  5.56  4.63 261 1008.4  17.2  19.2 999.0 99.0 99.00
2008 08 25 07 50 249  5.7  6.8  1.09  5.88  4.80 261 1008.4  17.0  19.2 999.0 99.0 99.00
2008 08 25 08 50 242  6.0  6.9  0.99  5.88  5.01 258 1008.0  16.6  19.2 999.0 99.0 99.00
2008 08 25 09 50 238  6.1  7.2  1.11  6.67  5.02 264 1007.9  16.0  19.1 999.0 99.0 99.00
2008 08 25 10 50 213  6.0  6.8  1.11  6.67  5.00 259 1007.8  15.9  19.1 999.0 99.0 99.00
2008 08 25 11 50 215  6.6  7.5  1.17  6.25  5.21 253 1007.2  16.7  19.0 999.0 99.0 99.00
2008 08 25 12 50 216  5.5  6.3  1.16  7.14  5.42 265 1007.4  17.3  19.0 999.0 99.0 99.00
2008 08 25 13 50 234  4.4  5.2  1.12  8.33  5.58 284 1007.9  18.2  19.0 999.0 99.0 99.00
2008 08 25 14 50 237  5.3  6.4  1.19  6.67  5.51 279 1008.4  17.7  19.0 999.0 99.0 99.00
2008 08 25 15 50 241  4.1  5.1  1.19  8.33  5.61 287 1008.6  17.4  18.9 999.0 99.0 99.00
2008 08 25 16 50 244  2.0  3.0  1.18  7.69  5.76 288 1009.1  17.4  19.0 999.0 99.0 99.00
2008 08 25 17 50 225  4.2  4.8  1.17  7.69  5.91 275 1009.5  16.5  19.0 999.0 99.0 99.00
2008 08 25 18 50 230  3.1  4.0  1.26  8.33  6.26 267 1010.0  16.2  19.2 999.0 99.0 99.00
2008 08 25 19 50 240  3.1  4.0  1.21  8.33  6.39 267 1009.4  17.5  19.5 999.0 99.0 99.00
2008 08 25 20 50 258  4.4  5.2  1.21  7.69  6.32 282 1008.8  18.1  19.6 999.0 99.0 99.00
2008 08 25 21 50 250  4.7  5.6  1.19  8.33  6.21 280 1008.5  17.3  19.7 999.0 99.0 99.00
2008 08 25 22 50 249  4.6  5.6  1.11  7.69  5.90 275 1007.8  17.8  19.6 999.0 99.0 99.00
2008 08 25 23 50 268  3.5  4.2  1.09  7.69  6.07 282 1007.2  19.1  19.7 999.0 99.0 99.00
2008 08 26 00 50 255  5.4  6.4  1.05  8.33  5.94 283 1006.7  18.9  19.7 999.0 99.0 99.00
2008 08 26 01 50 244  5.8  6.6  1.08  8.33  5.54 277 1006.3  18.3  19.5 999.0 99.0 99.00
2008 08 26 02 50 230  5.9  6.5  1.08  7.14  5.28 278 1005.9  18.2  19.4 999.0 99.0 99.00
2008 08 26 03 50 221  4.4  5.2  1.24  7.69  5.44 270 1006.6  18.8  19.3 999.0 99.0 99.00
2008 08 26 04 50 224  4.4  5.1  1.32  6.25  5.39 262 1006.6  19.2  19.3 999.0 99.0 99.00
2008 08 26 05 50 240  2.2  3.0  1.38  7.69  5.45 278 1006.3  19.3  19.2 999.0 99.0 99.00
2008 08 26 06 50 275  0.2  0.9  1.22  7.69  5.35 278 1006.2  19.1  19.1 999.0 99.0 99.00
2008 08 26 07 50 128  2.2  2.8  1.26 10.00  5.94 267 1006.7  18.8  19.0 999.0 99.0 99.00
2008 08 26 08 50 200  7.5  9.1  1.24  9.09  6.31 256 1007.2  17.2  18.8 999.0 99.0 99.00
2008 08 26 09 50 151  3.4  4.5  1.28 10.81  6.14 256 1007.3  18.4  18.6 999.0 99.0 99.00
2008 08 26 10 50  15  1.7  2.3  1.42 10.81  6.63 280 1007.4  18.4  18.4 999.0 99.0 99.00
2008 08 26 11 50 332  3.0  3.7  1.43  8.33  6.79 281 1007.3  18.2  18.1 999.0 99.0 99.00
2008 08 26 12 50 268  1.7  2.2  1.58 10.00  7.39 285 1007.7  18.2  17.8 999.0 99.0 99.00
2008 08 26 13 50 226  1.5  1.8  1.44 10.00  7.17 289 1008.5  18.0  17.6 999.0 99.0 99.00
2008 08 26 14 50 220  2.5  3.0  1.49  8.33  7.22 283 1009.1  17.8  17.7 999.0 99.0 99.00
2008 08 26 15 50 242  2.7  3.4  1.49  9.09  7.21 289 1009.6  17.5  17.8 999.0 99.0 99.00
2008 08 26 16 50 229  2.0  2.9  1.63 10.00  7.54 286 1009.8  17.4  17.9 999.0 99.0 99.00
2008 08 26 17 50 209  2.8  3.8  1.67  8.33  7.21 288 1010.2  17.2  18.0 999.0 99.0 99.00
2008 08 26 18 50 203  3.6  4.2  1.65  9.09  7.12 291 1009.9  17.6  18.3 999.0 99.0 99.00
2008 08 26 19 50 235  3.2  3.8  1.42 10.00  6.78 280 1009.5  18.4  18.3 999.0 99.0 99.00
2008 08 26 20 50 253  5.1  6.1  1.45  9.09  6.79 276 1009.0  18.6  18.5 999.0 99.0 99.00
2008 08 26 21 50 266  5.9  6.7  1.51  8.33  6.75 291 1008.6  18.2  18.3 999.0 99.0 99.00
2008 08 26 22 50 259  6.5  8.0  1.57  9.09  6.24 282 1007.8  17.9  18.1 999.0 99.0 99.00
2008 08 26 23 50 252  7.0  8.3  1.51  9.09  5.92 275 1007.7  17.7  17.7 999.0 99.0 99.00
2008 08 27 00 50 247  7.0  8.3  1.72  9.09  5.96 273 1007.5  17.4  17.8 999.0 99.0 99.00
2008 08 27 01 50 249  7.5  8.5  1.55  9.09  5.51 274 1007.5  17.4  17.7 999.0 99.0 99.00
2008 08 27 02 50 241  6.8  7.7  1.70 10.00  5.76 278 1007.6  17.2  17.6 999.0 99.0 99.00
2008 08 27 03 50 243  6.5  7.5  1.87 10.00  5.81 273 1007.9  17.2  17.6 999.0 99.0 99.00
2008 08 27 04 50 247  7.5  8.6  1.57  9.09  5.55 261 1008.5  17.2  18.1 999.0 99.0 99.00
2008 08 27 05 50 253  6.3  7.4  1.60 10.00  5.63 270 1008.9  17.2  18.1 999.0 99.0 99.00
2008 08 27 06 50 239  5.3  6.2  1.67 10.00  5.94 263 1009.4  17.0  18.1 999.0 99.0 99.00
2008 08 27 07 50 230  6.2  7.1  1.66  9.09  6.07 264 1009.8  16.6  18.1 999.0 99.0 99.00
2008 08 27 08 50 226  6.5  7.5  1.50  9.09  5.82 262 1010.0  16.2  18.1 999.0 99.0 99.00
2008 08 27 09 50 241  5.6  6.5  1.52  9.09  6.33 266 1009.7  16.1  18.1 999.0 99.0 99.00
2008 08 27 10 50 235  4.2  4.9  1.44  9.09  6.33 262 1009.9  16.2  18.1 999.0 99.0 99.00
2008 08 27 11 50 240  3.5  4.4  1.30 10.00  6.44 282 1010.0  16.3  18.2 999.0 99.0 99.00
2008 08 27 12 50 238  2.7  3.5  1.25  9.09  6.52 275 1010.3  16.5  18.2 999.0 99.0 99.00
2008 08 27 13 50 254  3.1  3.9  1.14 10.00  6.52 277 1010.9  16.5  18.2 999.0 99.0 99.00
2008 08 27 14 50 226  3.0  4.0  1.08 10.00  6.40 282 1011.4  15.9  18.3 999.0 99.0 99.00
2008 08 27 15 50 229  2.0  2.9  1.19  9.09  6.84 283 1012.1  16.0  18.4 999.0 99.0 99.00
2008 08 27 16 50 229  0.8  1.3  1.43 10.00  7.44 278 1012.5  16.2  18.7 999.0 99.0 99.00
2008 08 27 17 50 327  1.4  2.1  1.23  9.09  6.99 284 1012.4  16.9  18.9 999.0 99.0 99.00
2008 08 27 18 50 296  0.8  1.4  1.18 10.00  6.91 279 1012.3  17.1  19.1 999.0 99.0 99.00
2008 08 27 19 50 241  0.9  2.0  1.10  9.09  6.91 281 1011.9  17.4  19.5 999.0 99.0 99.00
2008 08 27 20 50 242  1.2  1.8  1.16 10.00  7.05 281 1011.4  17.4  20.0 999.0 99.0 99.00
2008 08 27 21 50 265  3.1  4.0  1.21  9.09  7.66 292 1010.8  17.7  20.3 999.0 99.0 99.00
2008 08 27 22 50 278  5.0  6.0  1.17  9.09  7.32 284 1010.1  17.5  20.1 999.0 99.0 99.00
2008 08 27 23 50 268  5.8  6.9  1.09 10.00  6.60 282 1009.4  16.9  19.7 999.0 99.0 99.00
2008 08 28 00 50 275  6.4  7.8  1.16 10.81  6.21 287 1008.9  16.3  19.2 999.0 99.0 99.00
2008 08 28 01 50 273  6.6  7.9  1.09 10.00  5.67 273 1008.6  16.4  19.0 999.0 99.0 99.00
2008 08 28 02 50 271  6.4  7.6  1.07 10.00  5.19 283 1008.9  16.6  18.9 999.0 99.0 99.00
2008 08 28 03 50 271  6.0  7.2  1.06 10.81  5.35 282 1009.5  16.6  18.8 999.0 99.0 99.00
2008 08 28 04 50 263  5.0  6.2  1.09 10.00  5.55 279 1010.0  16.2  18.8 999.0 99.0 99.00
2008 08 28 05 50 254  4.6  5.5  1.10  9.09  5.44 281 1010.5  16.0  18.8 999.0 99.0 99.00
2008 08 28 06 50 265  4.4  5.5  1.13  9.09  5.48 283 1010.4  16.0  18.8 999.0 99.0 99.00
2008 08 28 07 50 270  4.3  5.3  1.15  9.09  5.60 277 1010.3  15.8  18.8 999.0 99.0 99.00
2008 08 28 08 50 258  4.8  6.3  1.08 10.00  5.91 278 1009.8  15.7  18.8 999.0 99.0 99.00
2008 08 28 09 50 258  4.1  5.1  0.99 10.00  5.72 264 1009.3  15.4  18.8 999.0 99.0 99.00
2008 08 28 10 50 251  3.6  4.8  0.94  9.09  5.79 278 1009.3  15.5  18.8 999.0 99.0 99.00
2008 08 28 11 50 255  2.6  4.3  0.87  9.09  5.92 265 1009.3  15.4  18.8 999.0 99.0 99.00
2008 08 28 12 50 275  2.4  3.6  0.87  9.09  6.00 278 1009.4  15.1  18.8 999.0 99.0 99.00
2008 08 28 13 50 259  2.3  3.3  0.86 10.00  6.13 265 1009.5  15.4  18.8 999.0 99.0 99.00
2008 08 28 14 50 296  0.7  1.3  0.83 10.00  6.29 275 1009.9  15.3  18.8 999.0 99.0 99.00
2008 08 28 15 50 206  0.9  1.7  0.78  9.09  6.18 275 1010.2  15.5  18.8 999.0 99.0 99.00
2008 08 28 16 50 223  2.1  3.5  0.78 10.00  6.46 276 1010.1  15.7  18.8 999.0 99.0 99.00
2008 08 28 17 50 245  1.9  2.8  0.84  9.09  6.61 280 1010.5  16.1  19.1 999.0 99.0 99.00
2008 08 28 18 50 249  1.7  2.2  0.83 10.00  6.65 294 1010.4  16.3  19.1 999.0 99.0 99.00
2008 08 28 19 50 221  0.7  1.2  0.85  9.09  6.70 291 1010.1  16.8  19.3 999.0 99.0 99.00
2008 08 28 20 50 237  1.7  2.3  0.90  9.09  6.65 275 1009.7  17.1  19.5 999.0 99.0 99.00
2008 08 28 21 50 257  3.0  4.0  0.75 10.00  6.44 283 1009.3  17.0  19.6 999.0 99.0 99.00
2008 08 28 22 50 276  4.2  5.4  0.79  9.09  6.62 272 1008.3  17.0  19.5 999.0 99.0 99.00
2008 08 28 23 50 266  5.6  6.4  0.80  8.33  6.17 278 1007.5  16.4  19.4 999.0 99.0 99.00
2008 08 29 00 50 271  6.1  7.7  0.76  9.09  5.00 281 1006.8  16.4  19.2 999.0 99.0 99.00
2008 08 29 01 50 276  6.7  8.2  0.72  8.33  4.73 280 1006.1  16.5  19.1 999.0 99.0 99.00
2008 08 29 02 50 278  5.0  6.4  0.77  7.14  4.81 283 1006.2  16.6  19.0 999.0 99.0 99.00
2008 08 29 03 50 252  5.0  6.2  0.74 10.00  4.68 273 1006.7  16.9  19.0 999.0 99.0 99.00
2008 08 29 04 50 262  4.1  5.3  1.06  5.00  4.80 278 1007.5  16.7  19.0 999.0 99.0 99.00
2008 08 29 05 50 226  2.5  3.3  1.05  5.56  4.74 274 1007.8  16.6  18.9 999.0 99.0 99.00
2008 08 29 06 50 195  2.7  3.6  1.02  4.76  4.61 255 1007.9  16.5  18.9 999.0 99.0 99.00
2008 08 29 07 50 198  1.6  3.1  0.98  5.26  4.79 253 1007.7  16.4  18.9 999.0 99.0 99.00
2008 08 29 08 50 225  4.5  5.5  0.87  9.09  4.72 257 1007.0  17.2  19.3 999.0 99.0 99.00
2008 08 29 09 50  71  2.9  4.1  0.82 10.00  4.76 258 1006.7  17.3  19.4 999.0 99.0 99.00
2008 08 29 10 50  63  3.4  4.6  0.81  8.33  5.12 260 1007.0  17.0  19.5 999.0 99.0 99.00
2008 08 29 11 50  59  4.9  5.7  0.70  9.09  5.40 265 1006.9  17.1  19.5 999.0 99.0 99.00
2008 08 29 12 50 112  5.5  6.6  0.73  9.09  5.78 260 1007.2  17.4  19.5 999.0 99.0 99.00
2008 08 29 13 50  96  7.0  8.4  0.78  9.09  5.46 258 1008.9  17.5  19.4 999.0 99.0 99.00
2008 08 29 14 50 100  6.1  7.6  0.70  8.33  4.19 258 1009.4  18.4  19.3 999.0 99.0 99.00
2008 08 29 15 50 105  5.4  6.5  0.76  9.09  4.79 254 1009.3  18.9  19.2 999.0 99.0 99.00
2008 08 29 16 50 111  2.0  2.6  0.79 10.00  4.96 266 1008.7  19.3  19.2 999.0 99.0 99.00
2008 08 29 17 50 345  0.5  0.9  0.79  9.09  5.48 275 1008.5  19.8  19.4 999.0 99.0 99.00
2008 08 29 18 50 283  2.9  3.5  0.79 13.79  5.78 303 1007.9  19.3  19.8 999.0 99.0 99.00
2008 08 29 19 50 262  5.6  6.5  0.76 13.79  6.81 287 1007.8  18.8  19.8 999.0 99.0 99.00
2008 08 29 20 50 278  5.4  6.4  0.84  9.09  6.56 287 1007.9  18.4  19.7 999.0 99.0 99.00
2008 08 29 21 50 276  5.4  6.2  0.76 10.81  5.65 291 1007.5  18.3  19.6 999.0 99.0 99.00
2008 08 29 22 50 273  4.7  5.4  0.78 12.90  5.69 290 1006.9  18.3  19.7 999.0 99.0 99.00
2008 08 29 23 50 276  4.3  5.0  0.74 12.90  5.62 272 1006.5  18.2  19.6 999.0 99.0 99.00
2008 08 30 00 50 270  3.2  4.0  0.64 12.90  5.67 280 1006.0  18.6  19.5 999.0 99.0 99.00
2008 08 30 01 50 253  4.5  5.4  0.74 12.90  6.40 266 1005.3  18.4  19.6 999.0 99.0 99.00
2008 08 30 02 50 255  5.7  6.7  0.72 12.90  6.09 263 1005.2  17.5  19.6 999.0 99.0 99.00
2008 08 30 03 50 263  4.1  5.1  0.72 12.12  5.58 263 1006.0  17.0  19.7 999.0 99.0 99.00
2008 08 30 04 50 262  3.7  4.3  0.67 12.90  5.62 270 1006.4  16.9  19.6 999.0 99.0 99.00
2008 08 30 05 50 256  3.7  5.3  0.69 10.00  5.65 275 1006.1  16.8  19.5 999.0 99.0 99.00
2008 08 30 06 50 223  2.1  3.0  0.81 12.12  6.29 268 1006.3  16.7  19.1 999.0 99.0 99.00
2008 08 30 07 50 185  1.7  2.4  0.75 12.12  6.13 252 1006.7  16.5  19.2 999.0 99.0 99.00
2008 08 30 08 50 247  4.0  4.7  0.80 10.00  6.11 268 1006.6  16.5  19.5 999.0 99.0 99.00
2008 08 30 09 50 251  0.5  1.3  0.79 11.43  5.89 268 1006.9  16.3  19.7 999.0 99.0 99.00
2008 08 30 10 50 285  0.5  0.9  0.78 11.43  6.15 281 1006.8  16.6  19.7 999.0 99.0 99.00
2008 08 30 11 50 282  1.6  2.2  0.76 12.12  5.95 283 1006.2  16.8  19.7 999.0 99.0 99.00
2008 08 30 12 50 254  0.6  1.0  0.77 12.12  6.86 272 1006.3  17.2  19.7 999.0 99.0 99.00
2008 08 30 13 50 289  2.4  2.9  0.87 10.00  7.54 290 1006.5  17.5  19.7 999.0 99.0 99.00
2008 08 30 14 50 284  2.4  2.9  0.88 10.00  7.87 289 1006.7  17.6  19.7 999.0 99.0 99.00
2008 08 30 15 50 261  3.6  4.2  0.88 10.00  7.66 281 1006.7  17.6  19.7 999.0 99.0 99.00
2008 08 30 16 50 260  3.3  4.3  0.93 10.81  7.58 283 1007.0  17.6  19.8 999.0 99.0 99.00
2008 08 30 17 50 225  1.7  2.1  0.88 10.00  7.52 261 1007.8  17.9  19.8 999.0 99.0 99.00
2008 08 30 18 50 204  1.1  1.9  0.96 10.81  7.37 260 1007.7  18.2  20.0 999.0 99.0 99.00
2008 08 30 19 50 253  2.0  2.8  1.11 10.81  7.83 286 1007.6  18.1  20.1 999.0 99.0 99.00
2008 08 30 20 50 244  2.2  3.1  1.06 10.00  7.21 266 1007.2  18.0  20.2 999.0 99.0 99.00
2008 08 30 21 50 259  3.1  3.9  1.03 10.00  7.32 264 1006.8  18.2  20.4 999.0 99.0 99.00
2008 08 30 22 50 274  3.6  4.3  1.04 10.00  7.15 268 1006.2  18.3  20.2 999.0 99.0 99.00
2008 08 30 23 50 279  4.2  5.1  0.97 11.43  7.00 277 1005.8  17.4  19.9 999.0 99.0 99.00
2008 08 31 00 50 263  3.6  4.4  1.04 12.12  6.80 287 1005.5  17.2  19.8 999.0 99.0 99.00
2008 08 31 01 50 264  3.7  4.6  0.99 10.81  6.64 274 1005.0  17.1  19.8 999.0 99.0 99.00
2008 08 31 02 50 251  3.6  4.9  1.10 10.81  6.55 271 1004.8  16.8  19.7 999.0 99.0 99.00
2008 08 31 03 50 248  4.8  5.8  1.16 11.43  6.40 270 1005.1  17.2  19.7 999.0 99.0 99.00
2008 08 31 04 50 248  5.0  5.9  1.22 10.00  6.33 275 1004.9  17.4  19.8 999.0 99.0 99.00
2008 08 31 05 50 231  3.9  5.1  1.21 11.43  6.43 270 1005.1  17.8  19.9 999.0 99.0 99.00
2008 08 31 06 50 229  3.2  4.1  1.19 10.81  6.22 256 1005.7  18.2  19.9 999.0 99.0 99.00
2008 08 31 07 50 150  0.4  0.9  1.23 10.81  6.22 252 1005.9  18.4  19.9 999.0 99.0 99.00
2008 08 31 08 50 204  4.4  5.2  1.25 12.12  6.70 254 1005.8  17.7  19.8 999.0 99.0 99.00
2008 08 31 09 50 208  4.1  5.3  1.33 11.43  6.54 261 1005.8  17.5  19.8 999.0 99.0 99.00
2008 08 31 10 50 237  3.9  4.8  1.20 10.81  6.57 252 1006.3  17.4  19.8 999.0 99.0 99.00
2008 08 31 11 50 232  2.8  3.8  1.25 10.81  6.67 262 1006.6  17.5  19.5 999.0 99.0 99.00
2008 08 31 12 50 253  1.4  2.3  1.29 10.00  6.98 257 1006.8  17.6  19.6 999.0 99.0 99.00
2008 08 31 13 50 299  1.2  1.9  1.35 10.00  7.29 263 1007.0  17.8  19.6 999.0 99.0 99.00
2008 08 31 14 50 234  0.8  1.3  1.32 10.00  7.19 273 1007.4  17.9  19.6 999.0 99.0 99.00
2008 08 31 15 50 281  1.8  2.5  1.46 11.43  7.40 287 1007.9  18.4  19.3 999.0 99.0 99.00
2008 08 31 16 50 252  3.0  3.8  1.29 11.43  7.02 290 1008.2  18.3  19.7 999.0 99.0 99.00
2008 08 31 17 50 233  2.0  2.8  1.35 10.81  7.21 296 1008.2  18.3  19.6 999.0 99.0 99.00
2008 08 31 18 50 287  2.3  3.0  1.40 11.43  7.45 294 1008.5  18.6  19.6 999.0 99.0 99.00
2008 08 31 19 50 285  1.4  1.9  1.33 11.43  7.40 290 1008.0  18.9  19.8 999.0 99.0 99.00
2008 08 31 20 50 282  1.7  2.4  1.29 11.43  7.11 284 1007.9  19.2  19.9 999.0 99.0 99.00
2008 08 31 21 50 257  3.8  4.7  1.32 10.81  6.96 275 1007.5  19.1  19.9 999.0 99.0 99.00
2008 08 31 22 50 281  5.4  6.4  1.29 11.43  6.39 273 1007.1  18.8  20.0 999.0 99.0 99.00
2008 08 31 23 50 277  6.3  7.6  1.35 10.00  6.17 273 1006.8  18.1  19.8 999.0 99.0 99.00
2008 09 01 00 50 277  7.0  8.3  1.51 10.81  5.92 281 1006.5  17.6  19.7 999.0 99.0 99.00
2008 09 01 01 50 256  6.6  7.7  1.54 10.81  5.68 273 1006.3  17.1  19.7 999.0 99.0 99.00
2008 09 01 02 50 239  5.5  6.5  1.44  7.69  5.63 261 1006.1  17.2  19.6 999.0 99.0 99.00
2008 09 01 03 50 208  4.2  4.8  1.51  7.14  5.93 259 1006.6  17.8  19.5 999.0 99.0 99.00
2008 09 01 04 50 258  5.8  6.9  1.49 10.00  6.12 277 1007.0  18.2  19.5 999.0 99.0 99.00
2008 09 01 05 50 230  5.1  5.9  1.48  6.25  6.07 270 1007.2  17.8  19.6 999.0 99.0 99.00
2008 09 01 06 50 190  3.2  4.0  1.55  9.09  6.18 267 1007.5  17.7  19.6 999.0 99.0 99.00
2008 09 01 07 50 194  6.2  7.1  1.50 10.81  6.49 256 1007.9  17.0  19.5 999.0 99.0 99.00
2008 09 01 08 50 200  5.1  5.8  1.35  6.67  5.92 253 1007.8  17.2  19.6 999.0 99.0 99.00
2008 09 01 09 50 206  4.2  4.9  1.50  9.09  6.45 255 1007.7  17.4  19.5 999.0 99.0 99.00
2008 09 01 10 50 209  2.1  3.6  1.34  9.09  6.40 256 1008.2  17.4  19.5 999.0 99.0 99.00
2008 09 01 11 50 224  1.6  2.4  1.41 10.00  6.51 272 1008.1  17.3  19.6 999.0 99.0 99.00
2008 09 01 12 50 269  0.8  1.5  1.37  8.33  6.59 276 1008.5  17.3  19.6 999.0 99.0 99.00
2008 09 01 13 50 283  1.5  2.4  1.25 10.00  6.60 271 1008.9  17.5  19.6 999.0 99.0 99.00
2008 09 01 14 50 262  2.4  3.1  1.24  7.69  6.46 284 1009.4  17.6  19.5 999.0 99.0 99.00
2008 09 01 15 50 298  2.9  3.6  1.40  9.09  6.82 282 1009.6  17.8  19.4 999.0 99.0 99.00
2008 09 01 16 50 288  2.3  3.3  1.29 10.00  6.76 284 1010.2  18.3  19.4 999.0 99.0 99.00
2008 09 01 17 50 273  2.5  3.0  1.38  7.14  6.77 286 1010.6  18.8  19.5 999.0 99.0 99.00
