#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 06 07 21 50 246  4.9  5.7  1.50  8.33  6.72 273 1014.7  14.2  16.2 999.0 99.0 99.00
2010 06 07 22 50 233  4.7  5.6  1.54  9.09  6.67 264 1013.9  14.3  16.3 999.0 99.0 99.00
2010 06 07 23 50 208  3.7  4.7  1.66 10.00  6.79 269 1013.3  14.6  16.3 999.0 99.0 99.00
2010 06 08 00 50 231  2.3  2.8  1.70  8.33  6.80 267 1012.9  15.0  16.4 999.0 99.0 99.00
2010 06 08 01 50 269  4.7  5.7  1.58  7.14  6.61 269 1012.7  15.2  16.5 999.0 99.0 99.00
2010 06 08 02 50 254  3.5  4.3  1.65  9.09  6.34 274 1012.5  14.9  16.3 999.0 99.0 99.00
2010 06 08 03 50 357  2.0  2.5  1.87  8.33  6.58 279 1012.7  15.4  15.9 999.0 99.0 99.00
2010 06 08 04 50 252  4.0  4.8  1.84  9.09  6.49 261 1013.0  14.6  15.5 999.0 99.0 99.00
2010 06 08 05 50 268  3.7  4.7  1.83  9.09  6.40 275 1013.4  14.7  15.1 999.0 99.0 99.00
2010 06 08 06 50  41  1.0  1.8  1.80  8.33  6.23 278 1013.5  14.7  14.8 999.0 99.0 99.00
2010 06 08 07 50 153  0.5  1.2  1.83  9.09  6.54 283 1013.4  14.4  14.7 999.0 99.0 99.00
2010 06 08 08 50  21  2.2  2.5  1.82  8.33  6.66 277 1013.5  14.6  14.6 999.0 99.0 99.00
2010 06 08 09 50 359  0.3  0.8  1.81  9.09  6.55 283 1013.8  14.5  14.6 999.0 99.0 99.00
2010 06 08 10 50  42  1.8  2.2  1.79  9.09  6.56 279 1013.4  14.5  14.6 999.0 99.0 99.00
2010 06 08 11 50   4  0.9  1.7  1.67  8.33  6.55 287 1013.3  14.4  14.8 999.0 99.0 99.00
2010 06 08 12 50 336  1.6  2.6  1.74  7.69  6.54 283 1013.8  14.4  14.9 999.0 99.0 99.00
2010 06 08 13 50 300  1.6  3.6  1.71 10.00  6.59 283 1014.5  13.9  14.8 999.0 99.0 99.00
2010 06 08 14 50 303  2.1  2.9  1.53  8.33  6.48 284 1014.8  14.0  14.7 999.0 99.0 99.00
2010 06 08 15 50 302  3.5  4.1  1.72  9.09  6.75 284 1015.4  14.0  14.7 999.0 99.0 99.00
2010 06 08 16 50 233  4.2  4.9  1.66  9.09  6.51 270 1015.6  13.6  14.7 999.0 99.0 99.00
2010 06 08 17 50 228  2.7  3.6  1.55  7.69  6.51 273 1015.8  14.0  14.7 999.0 99.0 99.00
2010 06 08 18 50 254  2.8  3.5  1.49  9.09  6.47 277 1016.0  14.3  14.8 999.0 99.0 99.00
2010 06 08 19 50 265  5.7  6.6  1.47  8.33  6.23 284 1016.1  13.8  14.9 999.0 99.0 99.00
2010 06 08 20 50 255  6.1  7.2  1.60  9.09  6.33 279 1015.7  13.8  14.9 999.0 99.0 99.00
2010 06 08 21 50 256  4.6  5.9  1.58  9.09  6.02 279 1015.5  13.9  14.7 999.0 99.0 99.00
2010 06 08 22 50 257  3.5  4.3  1.57  8.33  5.82 270 1014.9  13.9  14.7 999.0 99.0 99.00
2010 06 08 23 50 267  5.2  6.2  1.53  8.33  5.92 267 1014.6  14.0  14.8 999.0 99.0 99.00
2010 06 09 00 50 240  3.9  4.6  1.69  8.33  5.79 267 1013.8  14.5  14.8 999.0 99.0 99.00
2010 06 09 01 50 269  6.7  8.4  1.63  9.09  5.65 274 1013.4  15.0  14.8 999.0 99.0 99.00
2010 06 09 02 50 277  6.3  8.1  1.68  7.69  5.57 281 1013.6  14.7  14.8 999.0 99.0 99.00
2010 06 09 03 50 354  1.3  2.2  1.68  7.14  5.73 273 1014.2  14.8  14.8 999.0 99.0 99.00
2010 06 09 04 50 349  0.4  1.1  1.60  9.09  5.72 284 1014.6  14.7  14.8 999.0 99.0 99.00
2010 06 09 05 50  34  2.4  2.9  1.62  8.33  5.80 268 1014.8  14.7  14.8 999.0 99.0 99.00
2010 06 09 06 50   1  0.3  1.3  1.66  7.14  5.87 284 1014.9  14.8  14.7 999.0 99.0 99.00
2010 06 09 07 50 262  1.7  2.3  1.63  7.14  6.04 276 1014.8  14.5  14.7 999.0 99.0 99.00
2010 06 09 08 50 240  1.9  2.5  1.42  7.69  5.71 278 1014.5  13.9  14.7 999.0 99.0 99.00
2010 06 09 09 50  31  1.1  1.4  1.32  9.09  5.76 276 1014.2  14.5  14.6 999.0 99.0 99.00
2010 06 09 10 50  33  1.7  2.3  1.39  8.33  6.07 278 1014.2  14.8  14.7 999.0 99.0 99.00
2010 06 09 11 50 331  0.9  1.2  1.29  8.33  5.89 281 1014.5  14.6  14.7 999.0 99.0 99.00
2010 06 09 12 50 223  2.8  3.4  1.29  8.33  5.94 284 1014.7  14.3  14.7 999.0 99.0 99.00
2010 06 09 13 50 241  1.6  2.0  1.37  6.67  5.75 275 1015.3  14.3  14.6 999.0 99.0 99.00
2010 06 09 14 50 121  1.3  2.2  1.29  8.33  5.68 275 1015.7  14.8  14.6 999.0 99.0 99.00
2010 06 09 15 50 112  1.3  2.0  1.33  6.25  5.70 259 1016.2  14.7  14.8 999.0 99.0 99.00
2010 06 09 16 50  81  1.2  2.1  1.25  7.69  5.48 277 1016.3  14.8  15.0 999.0 99.0 99.00
2010 06 09 17 50 256  1.2  2.2  1.02  7.69  5.30 285 1016.3  14.8  15.6 999.0 99.0 99.00
2010 06 09 18 50 230  2.1  2.8  1.03  6.67  5.30 269 1016.4  14.7  16.0 999.0 99.0 99.00
2010 06 09 19 50 231  1.1  1.9  1.20  6.25  5.44 275 1015.9  15.0  15.9 999.0 99.0 99.00
2010 06 09 20 50  98  0.6  1.1  1.29  6.67  5.49 272 1015.2  15.6  16.6 999.0 99.0 99.00
2010 06 09 21 50  48  0.4  0.9  1.35  6.25  5.27 273 1014.9  16.3  16.7 999.0 99.0 99.00
2010 06 09 22 50 245  1.6  2.2  1.39  7.14  5.48 262 1014.2  16.7  17.2 999.0 99.0 99.00
2010 06 09 23 50 197  0.5  0.9  1.35  6.67  5.39 262 1013.4  17.0  17.9 999.0 99.0 99.00
2010 06 10 00 50 303  8.4 10.7 99.00 99.00 99.00 999 1012.3  17.9  17.9 999.0 99.0 99.00
2010 06 10 01 50 294  9.0 12.0 99.00 99.00 99.00 999 1011.8  17.2  16.9 999.0 99.0 99.00
2010 06 10 02 50 290  9.9 11.5  1.87  5.88  5.07 283 1011.7  17.0  16.2 999.0 99.0 99.00
2010 06 10 03 50 298 10.8 13.3  1.71  6.25  5.07 288 1011.8  16.1  15.7 999.0 99.0 99.00
2010 06 10 04 50 305  7.9  9.4 99.00 99.00 99.00 999 1012.9  15.2  15.5 999.0 99.0 99.00
2010 06 10 05 50 290 10.8 12.7 99.00 99.00 99.00 999 1012.9  14.6  15.5 999.0 99.0 99.00
2010 06 10 06 50 287  6.9  8.7 99.00 99.00 99.00 999 1013.2  14.9  15.4 999.0 99.0 99.00
2010 06 10 07 50 291  9.1 10.8 99.00 99.00 99.00 999 1012.7  14.7  15.3 999.0 99.0 99.00
2010 06 10 09 50 276  4.8  6.1  1.77  7.14  5.59 266 1013.2  14.3  15.4 999.0 99.0 99.00
2010 06 10 10 50 269  6.6  8.0  1.84  7.69  5.51 270 1013.1  14.4  15.7 999.0 99.0 99.00
2010 06 10 11 50 351  4.0  4.7  1.71  7.69  5.56 272 1013.0  15.4  15.7 999.0 99.0 99.00
2010 06 10 12 50 354  3.0  4.1  1.79  8.33  5.79 272 1013.5  15.7  15.8 999.0 99.0 99.00
2010 06 10 13 50 280  4.5  5.6  1.64  6.25  5.37 285 1014.0  14.2  15.9 999.0 99.0 99.00
2010 06 10 14 50 273  1.9  2.7  1.63  9.09  5.51 285 1013.9  15.0  16.0 999.0 99.0 99.00
2010 06 10 15 50 249  6.0  7.3  1.67  7.14  5.68 273 1014.1  14.7  16.0 999.0 99.0 99.00
2010 06 10 16 50 184  2.7  3.6  1.64  9.09  5.80 257 1014.2  14.5  16.0 999.0 99.0 99.00
2010 06 10 17 50 230  0.5  1.0 99.00 99.00 99.00 999 1014.0  15.1  16.4 999.0 99.0 99.00
2010 06 10 18 50 251  3.2  3.9 99.00 99.00 99.00 999 1013.9  15.5  16.7 999.0 99.0 99.00
2010 06 10 19 50 258  5.6  6.4  1.64  7.14  5.89 266 1013.5  15.3  17.0 999.0 99.0 99.00
2010 06 10 20 50 260  5.7  6.6 99.00 99.00 99.00 999 1013.0  15.7  17.1 999.0 99.0 99.00
2010 06 10 21 50 268  7.5  9.9 99.00 99.00 99.00 999 1012.3  16.2  17.2 999.0 99.0 99.00
2010 06 10 22 50 297  8.8 10.5 99.00 99.00 99.00 999 1011.4  17.2  17.2 999.0 99.0 99.00
2010 06 10 23 50 289 10.7 12.5 99.00 99.00 99.00 999 1010.1  17.0  16.9 999.0 99.0 99.00
2010 06 11 00 50 278  7.7  9.2  2.22 10.00  5.75 286 1009.8  17.1  16.5 999.0 99.0 99.00
2010 06 11 01 50 292 10.1 11.6  2.13  9.09  5.71 281 1009.2  16.8  16.3 999.0 99.0 99.00
2010 06 11 02 50 297  8.3 10.2 99.00 99.00 99.00 999 1009.3  17.1  16.1 999.0 99.0 99.00
2010 06 11 03 50 299  8.2  9.3  2.36  8.33  6.31 288 1009.5  16.6  15.8 999.0 99.0 99.00
2010 06 11 04 50 360  0.8  1.9  2.24 10.00  6.35 272 1010.5  15.7  15.5 999.0 99.0 99.00
2010 06 11 05 50 292  6.1  7.8 99.00 99.00 99.00 999 1010.6  15.2  15.1 999.0 99.0 99.00
2010 06 11 06 50 287  6.7  9.1  2.38  9.09  6.77 269 1010.3  14.9  14.9 999.0 99.0 99.00
2010 06 11 07 50 276  4.0  5.0 99.00 99.00 99.00 999 1010.3  14.7  14.7 999.0 99.0 99.00
2010 06 11 08 50 287  1.3  2.1 99.00 99.00 99.00 999 1010.4  15.3  14.7 999.0 99.0 99.00
2010 06 11 09 50 318  1.4  2.2  2.38 10.00  7.06 278 1010.3  15.2  14.7 999.0 99.0 99.00
2010 06 11 10 50 329  0.9  1.6  2.31 10.00  7.19 273 1010.2  14.9  14.5 999.0 99.0 99.00
2010 06 11 11 50 269  1.1  2.6  2.29 10.00  6.91 255 1010.6  15.1  14.4 999.0 99.0 99.00
2010 06 11 12 50 246  1.2  2.3  2.11  9.09  6.86 270 1010.5  14.9  14.2 999.0 99.0 99.00
2010 06 11 13 50 107  0.6  1.4 99.00 99.00 99.00 999 1011.1  15.3  14.2 999.0 99.0 99.00
2010 06 11 14 50 253  1.5  3.2 99.00 99.00 99.00 999 1011.3  15.2  14.6 999.0 99.0 99.00
2010 06 11 15 50 293  1.0  1.8 99.00 99.00 99.00 999 1011.6  15.1  14.6 999.0 99.0 99.00
2010 06 11 16 50 285  3.2  4.1 99.00 99.00 99.00 999 1011.5  15.0  14.8 999.0 99.0 99.00
2010 06 11 17 50 284  5.1  6.3  2.25 10.81  6.79 282 1011.2  15.0  14.8 999.0 99.0 99.00
2010 06 11 18 50 313  3.4  4.6  2.30 10.81  6.54 277 1011.6  14.3  14.8 999.0 99.0 99.00
2010 06 11 19 50 292  4.7  6.1  2.34 10.81  6.55 278 1011.3  14.7  14.6 999.0 99.0 99.00
2010 06 11 20 50 267  3.9  5.4  2.48 10.81  6.39 275 1011.2  14.8  15.3 999.0 99.0 99.00
2010 06 11 22 50 301  6.7  8.4  2.54 10.81  6.54 285 1010.1  15.2  15.6 999.0 99.0 99.00
2010 06 11 23 50 296  6.3  7.8 99.00 99.00 99.00 999 1010.0  15.4  15.6 999.0 99.0 99.00
2010 06 12 00 50 319  3.0  4.5  2.46 11.43  6.42 288 1010.0  16.6  15.7 999.0 99.0 99.00
2010 06 12 01 50  45  1.7  3.4  2.35 10.81  6.41 273 1009.9  17.0  15.7 999.0 99.0 99.00
2010 06 12 02 50  72  2.2  3.0  2.08  6.67  6.38 257 1010.0  16.0  15.9 999.0 99.0 99.00
2010 06 12 03 50 129  0.9  1.8  2.05  9.09  6.49 272 1010.1  15.9  16.2 999.0 99.0 99.00
2010 06 12 04 50 256  0.8  1.4  2.03  7.69  6.35 276 1010.6  15.6  16.3 999.0 99.0 99.00
2010 06 12 05 50 230  3.6  4.3  1.89  6.25  6.34 271 1011.1  14.9  16.5 999.0 99.0 99.00
2010 06 12 06 50 254  2.2  3.2  1.94 10.00  6.37 263 1010.9  15.2  16.5 999.0 99.0 99.00
2010 06 12 07 50 320  0.9 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 06 12 08 50 158  0.8  1.7  1.69 10.81  6.60 263 1011.0  14.9  16.4 999.0 99.0 99.00
2010 06 12 09 50 184  3.3  4.1  1.68 10.00  6.70 249 1010.6  13.7  16.3 999.0 99.0 99.00
2010 06 12 10 50 208  2.5  3.7  1.84 10.00  7.03 255 1010.9  13.7  16.2 999.0 99.0 99.00
2010 06 12 11 50 195  5.2  5.8  1.79 10.00  6.97 248 1011.0  13.1  16.1 999.0 99.0 99.00
2010 06 12 12 50 208  4.7  5.6  1.93 10.00  7.15 258 1011.6  13.1  15.8 999.0 99.0 99.00
2010 06 12 13 50 182  1.8  2.7  1.72 10.81  6.93 253 1012.3  13.5  15.7 999.0 99.0 99.00
2010 06 12 14 50 210  1.1  1.7 99.00 99.00 99.00 999 1012.7  13.4  15.6 999.0 99.0 99.00
2010 06 12 15 50  20  0.9  1.3  1.65 10.81  6.95 268 1013.2  14.5  15.6 999.0 99.0 99.00
2010 06 12 16 50  55  2.7  3.3  1.70  7.69  7.00 259 1013.3  15.2  15.8 999.0 99.0 99.00
2010 06 12 17 50  62  2.2  2.9  1.56 10.00  7.03 270 1013.9  15.7  15.9 999.0 99.0 99.00
2010 06 12 18 50 224  0.7  1.2  1.58  9.09  6.92 285 1014.4  15.0  16.2 999.0 99.0 99.00
2010 06 12 19 50 111  1.9  2.4 99.00 99.00 99.00 999 1014.4  16.6  16.4 999.0 99.0 99.00
2010 06 12 20 50  95  2.7  3.3 99.00 99.00 99.00 999 1014.7  16.9  17.2 999.0 99.0 99.00
2010 06 12 21 50  87  2.6  3.3 99.00 99.00 99.00 999 1014.8  16.7  17.5 999.0 99.0 99.00
2010 06 12 22 50 117  3.9  5.4 99.00 99.00 99.00 999 1014.5  16.6  17.1 999.0 99.0 99.00
2010 06 12 23 50 104  3.0  3.6 99.00 99.00 99.00 999 1014.4  16.6  16.8 999.0 99.0 99.00
2010 06 13 00 50 252  3.6  4.4  1.14  8.33  6.37 257 1014.5  15.8  16.5 999.0 99.0 99.00
2010 06 13 01 50 264  2.8  3.6  1.16  9.09  6.65 272 1014.8  15.5  16.2 999.0 99.0 99.00
2010 06 13 02 50 278  2.4  2.9  1.09  9.09  6.70 267 1015.1  14.8  15.8 999.0 99.0 99.00
2010 06 13 03 50 286  1.9  2.3  1.08  8.33  6.79 271 1015.7  14.6  15.4 999.0 99.0 99.00
2010 06 13 04 50 262  2.5  3.0  1.13  9.09  7.07 270 1016.5  14.8  15.2 999.0 99.0 99.00
2010 06 13 05 50 256  2.5  2.9  1.15 10.00  7.12 268 1016.8  14.5  14.9 999.0 99.0 99.00
2010 06 13 06 50 233  1.6  2.1  1.15  9.09  7.03 261 1016.6  14.5  14.7 999.0 99.0 99.00
2010 06 13 07 50 260  2.0  2.5  1.23  9.09  6.66 270 1016.7  14.2  14.4 999.0 99.0 99.00
2010 06 13 08 50 279  1.6  2.2  1.15 10.81  6.42 267 1016.6  14.2  14.3 999.0 99.0 99.00
2010 06 13 09 50 265  1.6  2.0  1.21  8.33  6.78 257 1016.6  14.2  14.3 999.0 99.0 99.00
2010 06 13 10 50 259  1.2  1.7  1.32  9.09  7.14 266 1016.6  13.8  14.2 999.0 99.0 99.00
2010 06 13 11 50 247  2.6  3.5  1.15 10.00  7.37 261 1016.7  12.9  13.7 999.0 99.0 99.00
2010 06 13 12 50 258  1.5  3.0  0.84 10.00  6.66 260 1017.2  13.4  13.2 999.0 99.0 99.00
2010 06 13 13 50 239  1.6  2.2  0.78  8.33  6.10 262 1017.6  14.0  13.4 999.0 99.0 99.00
2010 06 13 14 50 223  1.6  1.9  0.78  7.69  6.45 252 1018.1  14.2  14.0 999.0 99.0 99.00
2010 06 13 15 50 205  1.8  2.1  0.82  9.09  6.51 252 1018.4  14.5  14.1 999.0 99.0 99.00
2010 06 13 16 50 239  1.5  1.9  0.79  9.09  6.44 251 1018.3  14.9  14.3 999.0 99.0 99.00
2010 06 13 17 50 247  3.5  4.0  0.70  8.33  5.96 261 1018.1  14.3  14.5 999.0 99.0 99.00
2010 06 13 18 50 244  3.9  4.6  0.79  8.33  6.32 267 1018.0  14.1  14.7 999.0 99.0 99.00
2010 06 13 19 50 246  4.2  5.1  0.93  7.69  6.78 266 1017.7  14.2  14.8 999.0 99.0 99.00
2010 06 13 20 50 256  5.0  6.2  1.01  8.33  7.17 268 1017.6  14.2  15.0 999.0 99.0 99.00
2010 06 13 21 50 256  5.8  6.9  0.64 10.00  6.69 263 1017.2  13.8  15.1 999.0 99.0 99.00
2010 06 13 22 50 271  6.2  7.1  0.80 10.00  5.33 273 1016.9  13.7  15.2 999.0 99.0 99.00
2010 06 13 23 50 270  5.7  7.0  0.90  8.33  4.80 278 1016.3  13.8  15.3 999.0 99.0 99.00
2010 06 14 00 50 260  6.3  7.3  0.80  7.69  4.76 277 1015.7  13.7  15.3 999.0 99.0 99.00
2010 06 14 01 50 259  4.8  5.7  0.87  7.69  4.59 277 1015.8  13.6  15.2 999.0 99.0 99.00
2010 06 14 02 50 259  5.5  6.9 99.00 99.00 99.00 999 1015.8  13.5  15.2 999.0 99.0 99.00
2010 06 14 03 50 281  3.5  4.6  0.95  7.14  4.99 272 1016.0  13.2  14.9 999.0 99.0 99.00
2010 06 14 04 50 245  3.8  4.6  1.11  7.69  5.05 256 1016.3  13.0  14.7 999.0 99.0 99.00
2010 06 14 05 50 253  3.2  3.9 99.00 99.00 99.00 999 1016.2  12.9  14.7 999.0 99.0 99.00
2010 06 14 06 50 260  2.9  4.4  0.99  5.88  5.03 276 1016.1  12.8  14.5 999.0 99.0 99.00
2010 06 14 07 50 187  1.7  3.0  1.01  5.56  4.98 260 1016.0  12.5  14.4 999.0 99.0 99.00
2010 06 14 08 50 193  3.0  3.8  0.96  5.26  4.83 255 1015.8  13.0  14.4 999.0 99.0 99.00
2010 06 14 09 50 198  4.2  4.9  0.95  5.26  4.58 260 1015.5  12.9  14.4 999.0 99.0 99.00
2010 06 14 10 50 187  2.7  4.1  0.92  8.33  4.79 255 1015.6  12.4  14.3 999.0 99.0 99.00
2010 06 14 11 50 179  3.0  4.0  0.96  5.26  4.95 270 1015.5  12.3  14.2 999.0 99.0 99.00
2010 06 14 12 50 168  4.7  5.5  0.89  6.67  5.34 252 1015.4  12.6  14.2 999.0 99.0 99.00
2010 06 14 13 50 201  3.6  4.5  0.71  9.09  5.38 258 1015.6  12.3  14.4 999.0 99.0 99.00
2010 06 14 14 50 210  3.6  4.3  0.59  8.33  5.31 263 1016.1  12.4  14.5 999.0 99.0 99.00
2010 06 14 15 50 187  4.5  5.9  0.73  9.09  5.81 270 1016.6  13.0  14.8 999.0 99.0 99.00
2010 06 14 16 50 207  3.8  4.6  0.77  9.09  5.59 268 1016.3  12.9  15.4 999.0 99.0 99.00
2010 06 14 17 50 232  3.2  3.9  0.78  9.09  5.63 279 1016.0  13.1  15.7 999.0 99.0 99.00
2010 06 14 18 50 232  2.9  3.8  0.77  8.33  5.62 281 1015.7  13.1  15.9 999.0 99.0 99.00
2010 06 14 19 50 276  4.1  5.1  0.87  8.33  5.52 278 1015.3  13.4  16.2 999.0 99.0 99.00
2010 06 14 20 50 257  4.1  5.0  0.82  8.33  5.64 282 1015.0  13.7  16.3 999.0 99.0 99.00
2010 06 14 21 50 265  6.3  7.2  0.97  7.14  5.88 279 1014.5  14.2  16.4 999.0 99.0 99.00
2010 06 14 22 50 259  7.1  8.3 99.00 99.00 99.00 999 1013.8  14.0  16.2 999.0 99.0 99.00
2010 06 14 23 50 244  7.1  8.2  1.34  5.88  4.79 275 1013.0  14.2  16.0 999.0 99.0 99.00
2010 06 15 00 50 249  6.7  8.0  1.46  7.14  4.84 270 1012.1  14.5  16.1 999.0 99.0 99.00
2010 06 15 01 50 247  7.1  8.4  1.56  7.14  5.18 272 1011.7  14.6  16.1 999.0 99.0 99.00
2010 06 15 02 50 254  6.8  8.1  1.53  6.67  5.02 270 1011.4  14.3  16.0 999.0 99.0 99.00
2010 06 15 03 50 251  7.4  8.7  1.74  6.67  5.32 272 1011.3  14.0  15.8 999.0 99.0 99.00
2010 06 15 04 50 247  8.8 10.2  1.67  7.14  5.08 270 1011.3  14.0  15.7 999.0 99.0 99.00
2010 06 15 05 50 243  8.9 10.5  1.64  7.14  5.02 271 1011.1  14.2  15.6 999.0 99.0 99.00
2010 06 15 06 50 236  8.2 10.0  1.69  6.67  5.15 261 1010.5  14.4  15.5 999.0 99.0 99.00
2010 06 15 07 50 244  7.7  8.8  1.72  6.25  5.19 260 1009.9  14.5  15.5 999.0 99.0 99.00
2010 06 15 08 50 226  6.9  8.3  1.67  7.14  5.57 256 1009.5  14.5  15.5 999.0 99.0 99.00
2010 06 15 09 50 221  7.5  8.5  1.77  6.67  5.71 263 1009.3  14.0  15.5 999.0 99.0 99.00
2010 06 15 10 50 221  5.4  6.5  1.80 12.12  5.88 246 1009.5  14.3  15.6 999.0 99.0 99.00
2010 06 15 11 50 190  4.0  4.9  1.81 12.12  6.13 257 1009.7  14.0  15.6 999.0 99.0 99.00
2010 06 15 12 50 202  6.6  8.0  1.76 11.43  5.93 262 1010.1  14.6  15.6 999.0 99.0 99.00
2010 06 15 13 50 176  6.4  7.2 99.00 99.00 99.00 999 1010.8  14.1  15.6 999.0 99.0 99.00
2010 06 15 14 50 197  4.4  5.1  1.55 11.43  5.99 271 1011.6  14.3  15.7 999.0 99.0 99.00
2010 06 15 15 50 185  3.9  4.5  1.55  7.14  6.31 259 1011.7  14.7  15.8 999.0 99.0 99.00
2010 06 15 16 50 231  4.8  5.6  1.63 10.00  6.59 276 1011.9  14.1  15.9 999.0 99.0 99.00
2010 06 15 17 50 246  3.1  3.8  1.78  8.33  6.66 280 1012.1  14.2  16.0 999.0 99.0 99.00
2010 06 15 18 50 199  3.8  4.4  1.72 10.00  6.80 279 1012.2  14.7  16.1 999.0 99.0 99.00
2010 06 15 19 50 252  4.8  6.1  1.62 12.12  6.86 259 1012.4  14.1  16.3 999.0 99.0 99.00
2010 06 15 20 50 267  4.4  5.3  1.82 12.12  6.85 272 1012.3  14.7  16.5 999.0 99.0 99.00
2010 06 15 21 50 271  5.2  6.2  1.87 12.12  6.77 279 1011.6  14.5  16.7 999.0 99.0 99.00
2010 06 15 22 50 269  6.1  7.5  1.89 12.12  6.44 280 1011.2  14.7  16.8 999.0 99.0 99.00
2010 06 15 23 50 266  6.9  8.3  1.99 11.43  6.27 272 1010.3  15.1  16.8 999.0 99.0 99.00
2010 06 16 00 50 254  9.0 10.9  2.17  8.33  6.12 278 1009.8  15.2  16.9 999.0 99.0 99.00
2010 06 16 01 50 275  8.5 10.4  2.28 11.43  5.94 279 1009.5  15.6  16.9 999.0 99.0 99.00
2010 06 16 02 50 282  9.6 11.6  2.27 12.12  5.75 288 1009.3  15.6  16.9 999.0 99.0 99.00
2010 06 16 03 50 283  9.9 11.5  2.26 11.43  5.83 301 1009.4  15.0  16.8 999.0 99.0 99.00
2010 06 16 04 50 284  9.6 11.3  2.37 11.43  5.83 290 1010.1  14.6  16.6 999.0 99.0 99.00
2010 06 16 05 50 289  9.7 11.3  2.20 11.43  5.78 295 1010.3  14.4  16.4 999.0 99.0 99.00
2010 06 16 06 50 284  9.5 11.5  2.26  6.25  5.79 289 1010.3  14.2  16.3 999.0 99.0 99.00
2010 06 16 07 50 287  9.4 11.5  2.15 11.43  5.72 289 1010.2  13.8  16.1 999.0 99.0 99.00
2010 06 16 08 50 288  8.7 10.9  2.30 11.43  6.10 283 1010.2  14.2  16.0 999.0 99.0 99.00
2010 06 16 09 50 285  7.6  9.2  2.09 10.81  5.96 283 1010.4  14.3  16.1 999.0 99.0 99.00
2010 06 16 10 50 277  4.8  5.7  2.09 10.81  6.08 279 1011.0  14.4  16.3 999.0 99.0 99.00
2010 06 16 11 50 275  6.0  6.9  1.94 10.00  6.20 286 1011.2  14.3  16.5 999.0 99.0 99.00
2010 06 16 12 50 273  4.2  4.9  2.00 10.81  6.35 278 1011.8  15.0  16.6 999.0 99.0 99.00
2010 06 16 13 50   6  2.8  4.4  1.83 10.00  6.26 277 1012.3  15.8  16.7 999.0 99.0 99.00
2010 06 16 14 50 243  0.4  1.1  1.88 10.00  6.40 272 1012.7  16.0  16.7 999.0 99.0 99.00
2010 06 16 15 50  70  3.6  5.3  1.74  7.14  6.19 270 1013.3  15.6  16.8 999.0 99.0 99.00
2010 06 16 16 50 187  3.5  4.3  1.65  9.09  6.34 260 1013.7  15.6  16.9 999.0 99.0 99.00
2010 06 16 17 50 228  2.6  3.2  1.64 10.81  6.45 262 1014.0  15.6  17.0 999.0 99.0 99.00
2010 06 16 18 50 246  4.5  5.9  1.56 10.00  6.47 273 1014.4  15.2  17.2 999.0 99.0 99.00
2010 06 16 19 50 270  7.6  8.7  1.53 10.00  5.94 271 1014.6  14.1  17.2 999.0 99.0 99.00
2010 06 16 20 50 271  7.1  8.1  1.53 10.00  5.51 285 1014.5  13.8  17.0 999.0 99.0 99.00
2010 06 16 21 50 262  6.8  7.7  1.50 10.81  5.52 279 1014.4  13.8  16.9 999.0 99.0 99.00
2010 06 16 22 50 273  7.8  9.0  1.62  9.09  5.63 284 1014.1  13.7  16.7 999.0 99.0 99.00
2010 06 16 23 50 275  6.7  7.8  1.67 10.00  5.46 279 1013.2  14.1  16.4 999.0 99.0 99.00
2010 06 17 00 50 258  6.8  8.4  1.67 10.00  5.51 269 1012.8  14.4  16.4 999.0 99.0 99.00
2010 06 17 01 50 250  6.4  7.2  1.67 10.00  5.66 267 1012.5  14.6  16.4 999.0 99.0 99.00
2010 06 17 02 50 256  4.8  5.9  1.46 10.81  5.69 278 1012.1  14.9  16.3 999.0 99.0 99.00
2010 06 17 03 50 280  6.5  7.7  1.60 10.81  5.47 276 1011.9  15.5  16.3 999.0 99.0 99.00
2010 06 17 04 50  31  2.7  3.7  1.62  9.09  5.71 274 1012.3  15.9  16.3 999.0 99.0 99.00
2010 06 17 05 50  98  2.3  3.5  1.50  7.69  6.22 256 1012.5  15.7  16.3 999.0 99.0 99.00
2010 06 17 06 50  35  2.1  2.6  1.49  9.09  6.45 270 1012.3  15.6  16.3 999.0 99.0 99.00
2010 06 17 07 50  91  3.1  3.8  1.41 10.81  6.46 293 1012.2  15.7  16.2 999.0 99.0 99.00
2010 06 17 08 50 154  0.9  1.7  1.49 10.81  6.63 275 1012.2  15.4  16.3 999.0 99.0 99.00
2010 06 17 09 50 231  3.5  4.6  1.49 10.00  6.50 269 1012.2  14.5  16.2 999.0 99.0 99.00
2010 06 17 10 50 359  2.2  2.8  1.62  7.69  6.62 281 1012.3  15.1  16.0 999.0 99.0 99.00
2010 06 17 11 50 103  2.4  3.7  1.76 10.00  6.99 259 1012.2  14.9  15.8 999.0 99.0 99.00
2010 06 17 12 50 202  3.3  4.0  1.84 10.00  7.01 261 1012.6  14.3  15.7 999.0 99.0 99.00
2010 06 17 13 50 182  3.4  4.0  1.75  9.09  6.74 261 1013.1  14.3  15.7 999.0 99.0 99.00
