FieldID,ID,Deploy_ID,Island,Site,SubCol,SubCol_Code,Species,Year,Phenology,NestNo,GPS_Y_N,GPS_ID,GPS_programmed_start_datetime_local,DeplSess,GPS_Interval_seconds,GPS_notes,Tagging_Event,Contents,NestPhen,NestPhen1,Chick_Stage,Capture_date_local,Capture_time_local,Release_time_local,UTC_LocalTime_offset_hours,UTC,BandNo,R_L,offset,GPS_TagRecov,TDR_TagRecov,Notes,Capture_loc,Blood_FTA,Blood_vial,Feathers,GPS_Track_File,revised_sample_no,TDR_Y_N,TDR_ID,TDR_File,Sex,How_Sexed,Age,Diet,Mass,Culmen,Lat_DD,Long_DD,Date_Modified,Time_Modified,Wing,Processor,Chick % adult sz,Chick Primaries growing
,,138,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,21,,34,8/12/2013 21:00,1,180,,D,B/SDC,,,,8/12/2013,23:42,23:52,-10,8/13/2013 9:52,1125-01810,R,,,,,Burrow,N,N,N,,,,,,,,,,,,,,,,,,,
,,139,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,27,,18,8/12/2013 21:00,1,180,,D,B/SDC,,,,8/13/2013,0:31,0:47,-10,8/13/2013 10:47,1125-01811,R,,,,,Burrow,N,N,N,,,,,,,,,,,,,,,,,,,
,,140,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,23,,28,8/12/2013 21:00,1,180,,D,B/SDC,,,,8/13/2013,0:54,1:08,-10,8/13/2013 11:08,1125-01812,R,,,,,Burrow,N,N,N,,,,,,,,,,,,,,,,,,,
,,141,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,29,,16,8/12/2013 21:00,1,180,,D,B/SDC,,,,8/13/2013,20:16,20:26,-10,8/14/2013 6:26,1125-01813,R,,,,,Burrow,N,N,N,,,,,,,,,,,,,,,,,,,
,,142,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,5,,20,8/12/2013 21:00,1,180,,D,B/SDC,,,,8/13/2013,20:28,20:37,-10,8/14/2013 6:37,1125-01814,R,,,,Departed Burrow just after release,Burrow,N,N,N,,,,,,,,,,,,,,,,,,,
,,143,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,2,,26,8/12/2013 21:00,1,180,,D,B/SDC,,,,8/13/2013,20:45,21:00,-10,8/14/2013 7:00,875-93881,L,,,,Fixed band-small gap,Burrow,N,N,N,,,,,,,,,,,,,,,,,,,
,,144,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,3,,17,8/12/2013 21:00,1,180,,D,B/SDC,,,,8/13/2013,21:00,21:09,-10,8/14/2013 7:09,875-93885,L,,,,,Burrow,N,N,N,,,,,,,,,,,,,,,,,,,
,,145,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,20,,15,8/12/2013 21:00,1,180,,D,B/SDC,,,,8/13/2013,21:21,21:31,-10,8/14/2013 7:31,794-68529,L,,,,Fixed band- large gap,Burrow,N,N,N,,,,,,,,,,,,,,,,,,,
,,146,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,18,,14,8/12/2013 21:00,1,180,,D,B/SDC,,,,8/13/2013,21:33,21:44,-10,8/14/2013 7:44,1125-01815,R,,,,,Burrow,N,N,N,,,,,,,,,,,,,,,,,,,
,,147,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,10,,22,8/12/2013 21:00,1,180,,D,B/SDC,,,,8/13/2013,21:47,21:57,-10,8/14/2013 7:57,1125-01816,R,,,,GPS 22 programmed for 8/12/13 deployment,Burrow,N,N,N,,,,,,,,,,,,,,,,,,,
,,148,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,25,,29,8/12/2013 21:00,1,180,,D,B/SDC,,,,8/13/2013,22:04,22:14,-10,8/14/2013 8:14,1125-01817,R,,,,GPS 29 deployed for 8/12/13 deployment,Burrow,N,N,N,,,,,,,,,,,,,,,,,,,
,,149,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,19,,34,8/31/2013 21:00,2,180,,D,B/DC,,,,8/31/2013,20:09,20:23,-10,9/1/2013 6:23,1125-01818,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,150,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,16,,13,8/31/2013 21:00,2,180,,D,B/DC,,,,8/31/2013,20:28,20:38,-10,9/1/2013 6:38,1125-01819,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,151,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,18,,28,8/31/2013 21:00,2,180,,D,B/DC,,,,8/31/2013,20:43,20:52,-10,9/1/2013 6:52,1125-01820,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,152,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,26,,32,8/31/2013 21:00,2,180,,D,B/DC,,,,8/31/2013,21:01,21:10,-10,9/1/2013 7:10,1125-01821,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,153,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,22,,22,8/31/2013 21:00,2,180,,D,B/DC,,,,8/31/2013,21:28,21:33,-10,9/1/2013 7:33,1125-01822,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,154,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,23,,23,8/31/2013 21:00,2,180,,D,B/SDC,,,,8/31/2013,21:36,21:44,-10,9/1/2013 7:44,1125-01823,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,155,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,30,,30,8/31/2013 21:00,2,180,,D,B/SDC,,,,8/31/2013,21:52,22:02,-10,9/1/2013 8:02,1125-01824,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,156,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,28,,29,8/31/2013 21:00,2,180,,D,B/SDC,,,,8/31/2013,22:07,22:14,-10,9/1/2013 8:14,1125-01825,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,157,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,24,,16,8/31/2013 21:00,2,180,,D,B/SDC,,,,8/31/2013,22:25,22:33,-10,9/1/2013 8:33,1125-01826,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,158,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,8,,21,8/31/2013 21:00,2,180,,D,B/SDC,,,,8/31/2013,22:47,22:55,-10,9/1/2013 8:55,1125-01827,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,159,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,9,,19,8/31/2013 21:00,2,180,,D,B/SDC,,,,8/31/2013,22:59,23:09,-10,9/1/2013 9:09,1125-01828,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,160,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,11,,25,8/31/2013 21:00,2,180,,D,B/SDC,,,,8/31/2013,23:10,23:21,-10,9/1/2013 9:21,1125-01829,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,161,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,3,,14,8/31/2013 21:00,2,180,,D,B/SDC,,,,8/31/2013,23:27,23:36,-10,9/1/2013 9:36,1125-01830,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,162,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,4,,4,8/31/2013 21:00,2,180,,D,B/SDC,,,,8/31/2013,23:58,0:16,-10,9/1/2013 10:16,1125-01831,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,163,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,10,,20,8/31/2013 21:00,2,180,Started raining while attaching GPS,D,B/SDC,,,,9/1/2013,0:20,0:29,-10,9/2/2013 10:29,1125-01832,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,164,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,2,,17,8/31/2013 21:00,2,180,,D,B/SDC,,,,9/1/2013,0:32,0:41,-10,9/2/2013 10:41,1125-01833,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,165,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,1,,15,8/31/2013 21:00,2,180,,D,B/SDC,,,,9/1/2013,0:46,0:53,-10,9/2/2013 10:53,1125-01834,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,166,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,25,,27,8/31/2013 21:00,2,180,,D,B/SDC,,,,9/1/2013,1:09,1:18,-10,9/2/2013 11:18,1125-01835,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,167,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,27,,26,8/31/2013 21:00,2,180,GPS not recovered,D,B/SDC,,,,9/1/2013,1:23,1:28,-10,9/2/2013 11:28,1125-01836,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,168,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,29,,18,8/31/2013 21:00,2,180,,D,B/SDC,,,,9/1/2013,1:29,1:35,-10,9/2/2013 11:35,1125-01837,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,169,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,1,,33,9/20/2013 21:00,3,180,,D,B/LDC,,,,9/20/2013,19:18,19:30,-10,9/21/2013 5:30,1125-01838,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,170,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,2,,34,9/20/2013 21:00,3,180,,D,B/LDC,,,,9/20/2013,19:35,19:43,-10,9/21/2013 5:43,1125-01839,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,171,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,3,,27,9/20/2013 21:00,3,180,,D,B/LDC,,,,9/20/2013,19:58,20:10,-10,9/21/2013 6:10,1125-01841,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,172,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,4,,35,9/20/2013 21:00,3,180,,D,B/LDC,,,,9/20/2013,19:50,19:57,-10,9/21/2013 5:57,1125-01840,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,173,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,5,,29,9/20/2013 21:00,3,180,,D,B/LDC,,,,9/20/2013,20:21,20:31,-10,9/21/2013 6:31,1125-01842,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,174,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,6,,22,9/20/2013 21:00,3,180,,D,B/LDC,,,,9/20/2013,20:35,20:46,-10,9/21/2013 6:46,1125-01843,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,175,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,7,,7,9/20/2013 21:00,3,180,,D,B/LDC,,,,9/20/2013,20:59,21:06,-10,9/21/2013 7:06,1125-01844,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,176,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,8,,8,9/20/2013 21:00,3,180,,D,B/LDC,,,,9/20/2013,21:10,21:19,-10,9/21/2013 7:19,1125-01845,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,177,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,9,,9,9/20/2013 21:00,3,180,,D,B/LDC,,,,9/20/2013,21:29,21:39,-10,9/21/2013 7:39,1125-01846,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,178,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,10,,21,9/20/2013 21:00,3,180,,D,B/LDC,,,,9/20/2013,21:46,21:54,-10,9/21/2013 7:54,1125-01847,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,179,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,11,,11,9/20/2013 21:00,3,180,,D,B/LDC,,,,9/20/2013,21:55,22:05,-10,9/21/2013 8:05,1125-01848,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,180,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,12,,23,9/20/2013 21:00,3,180,,D,B/LDC,,,,9/20/2013,22:10,22:19,-10,9/21/2013 8:19,1125-01849,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,181,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,13,,13,9/20/2013 21:00,3,180,,D,B/LDC,,,,9/20/2013,22:22,22:29,-10,9/21/2013 8:29,1125-01850,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,182,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,14,,14,9/20/2013 21:00,3,180,,D,B/LDC,,,,9/20/2013,22:45,22:54,-10,9/21/2013 8:54,875-89718,L,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,183,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,15,,15,9/20/2013 21:00,3,180,,D,B/LDC,,,,9/20/2013,23:09,23:18,-10,9/21/2013 9:18,1125-01851,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,184,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,16,,16,9/20/2013 21:00,3,180,,D,B/LDC,,,,9/20/2013,23:30,23:41,-10,9/21/2013 9:41,1125-01852,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,185,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,17,,17,9/20/2013 21:00,3,180,,D,B/LDC,,,,9/20/2013,0:00,0:08,-10,9/21/2013 10:08,1125-01853,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,186,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,18,,18,9/20/2013 21:00,3,180,,D,B/LDC,,,,9/20/2013,0:13,0:23,-10,9/21/2013 10:23,1125-01854,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,187,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,19,,19,9/20/2013 21:00,3,180,,D,B/LDC,,,,9/20/2013,0:24,0:35,-10,9/21/2013 10:35,1125-01855,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,188,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,20,,20,9/20/2013 21:00,3,180,,D,B/LDC,,,,9/20/2013,0:46,0:54,-10,9/21/2013 10:54,1125-01856,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,189,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,6,,701,8/12/2013 21:00,1,300,round 1 tagging,D,SDC,,,,8/12/2013,20:09,20:19,-10,8/13/2013 6:19,1055-16641,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,190,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,7,,925,8/12/2013 21:00,1,300,round 1 tagging,D,SDC,,,,8/12/2013,22:15,22:25,-10,8/13/2013 8:25,1055-16651,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,191,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,8,,430,8/12/2013 21:00,1,300,round 1 tagging,D,SDC,,,,8/12/2013,20:34,20:43,-10,8/13/2013 6:43,1055-16643,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,192,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,9,,685,8/12/2013 21:00,1,300,round 1 tagging,D,SDC,,,,8/12/2013,23:03,23:15,-10,8/13/2013 9:15,1055-16655,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,193,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,10,,688,8/12/2013 21:00,1,300,round 1 tagging,D,SDC,,,,8/12/2013,23:20,23:28,-10,8/13/2013 9:28,1055-16656,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,194,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,11,,212,8/12/2013 21:00,1,300,round 1 tagging,D,SDC,,,,8/12/2013,23:37,23:45,-10,8/13/2013 9:45,1055-16658,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,195,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,17,,541,8/12/2013 21:00,1,300,round 1 tagging,D,SDC,,,,8/12/2013,21:54,22:04,-10,8/13/2013 8:04,1055-16649,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,196,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,19,,112,8/12/2013 21:00,1,300,round 1 tagging,D,SDC,,,,8/12/2013,22:04,22:13,-10,8/13/2013 8:13,1055-16650,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,197,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,21,,355,8/12/2013 21:00,1,300,round 1 tagging,D,SDC,,,,8/12/2013,21:24,21:32,-10,8/13/2013 7:32,1055-16647,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,198,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,22,,659,8/12/2013 21:00,1,300,round 1 tagging,D,SDC,,,,8/12/2013,21:35,21:45,-10,8/13/2013 7:45,1055-16648,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,199,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,25,,565,8/12/2013 21:00,1,300,round 1 tagging,D,SDC,,,,8/12/2013,22:29,22:37,-10,8/13/2013 8:37,1055-16652,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,200,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,26,,91,8/12/2013 21:00,1,300,round 1 tagging,D,SDC,,,,8/12/2013,22:50,23:00,-10,8/13/2013 9:00,1055-16654,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,201,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,29,,902,8/12/2013 21:00,1,300,round 1 tagging,D,SDC,,,,8/12/2013,21:01,21:11,-10,8/13/2013 7:11,1055-16645,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,202,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,30,,154,8/12/2013 21:00,1,300,round 1 tagging,D,SDC,,,,8/12/2013,20:51,21:00,-10,8/13/2013 7:00,1055-16644,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,203,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,32,,566,8/12/2013 21:00,1,300,round 1 tagging,D,SDC,,,,8/12/2013,23:50,23:59,-10,8/13/2013 9:59,1055-16659,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,204,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,34,,913,8/12/2013 21:00,1,300,round 1 tagging,D,SDC,,,,8/12/2013,21:12,21:20,-10,8/13/2013 7:20,1055-16646,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,205,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,39,,811,8/12/2013 21:00,1,300,round 1 tagging,D,SDC,,,,8/12/2013,22:37,22:48,-10,8/13/2013 8:48,1055-16653,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,206,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,40,,920,8/12/2013 21:00,1,300,round 1 tagging,D,SDC,,,,8/12/2013,23:30,23:37,-10,8/13/2013 9:37,1055-16657,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,207,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,43a,,784,8/12/2013 21:00,1,300,round 1 tagging,D,SDC,,,,8/12/2013,19:54,20:03,-10,8/13/2013 6:03,1055-16640,L,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,208,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,45,,335,8/12/2013 21:00,1,300,round 1 tagging,D,SDC,,,,8/12/2013,20:22,20:30,-10,8/13/2013 6:30,1055-16642,L,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,209,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,1,,441,9/8/2013 21:00,2,180,round 2 tagging,D,LDC,,,,9/8/2013,21:41,21:47,-10,9/9/2013 7:47,1055-16675,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,210,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,2,,972,9/8/2013 21:00,2,180,round 2 tagging,D,LDC,,,,9/9/2013,0:19,0:25,-10,9/9/2013 10:25,1055-16689,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,211,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,3,,36,9/8/2013 21:00,2,180,round 2 tagging,D,SDC,,,,9/8/2013,23:20,23:28,-10,9/9/2013 9:28,1055-16684,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,212,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,4,,664,9/8/2013 21:00,2,180,round 2 tagging,D,LDC,,,,9/8/2013,22:39,22:48,-10,9/9/2013 8:48,1055-16681,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,213,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,5,,829,9/8/2013 21:00,2,180,round 2 tagging,D,SDC,,,,9/8/2013,21:09,21:14,-10,9/9/2013 7:14,1055-16671,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,214,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,12,,689,9/8/2013 21:00,2,180,round 2 tagging,D,LDC,,,,9/8/2013,22:58,23:05,-10,9/9/2013 9:05,1055-16683,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,215,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,13,,913,9/8/2013 21:00,2,180,round 2 tagging,D,LDC,,,,9/8/2013,22:04,22:11,-10,9/9/2013 8:11,1055-16677,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,216,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,14,,819,9/8/2013 21:00,2,180,round 2 tagging,D,LDC,,,,9/9/2013,0:04,0:10,-10,9/9/2013 10:10,1055-16687,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,217,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,15,,212,9/8/2013 21:00,2,180,round 2 tagging,D,LDC,,,,9/8/2013,21:33,21:40,-10,9/9/2013 7:40,1055-16674,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,218,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,16,,811,9/8/2013 21:00,2,180,round 2 tagging,D,LDC,,,,9/8/2013,23:31,23:38,-10,9/9/2013 9:38,1055-16685,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,219,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,18,,91,9/8/2013 21:00,2,180,round 2 tagging,D,LDC,,,,9/8/2013,23:55,23:59,-10,9/9/2013 9:59,1055-16686,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,220,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,23,,672,9/8/2013 21:00,2,180,round 2 tagging,D,LDC,,,,9/8/2013,19:29,19:38,-10,9/9/2013 5:38,1055-16670,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,221,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,24,,496,9/8/2013 21:00,2,180,round 2 tagging,D,LDC,,,,9/8/2013,21:14,21:25,-10,9/9/2013 7:25,1055-16672,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,222,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,27,,358,9/8/2013 21:00,2,180,round 2 tagging,D,LDC,,,,9/8/2013,22:30,22:37,-10,9/9/2013 8:37,1055-16680,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,223,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,28,,128,9/8/2013 21:00,2,180,round 2 tagging,D,LDC,,,,9/8/2013,22:12,22:19,-10,9/9/2013 8:19,1055-16678,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,224,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,31,,62,9/8/2013 21:00,2,180,round 2 tagging,D,LDC,,,,9/8/2013,21:27,21:32,-10,9/9/2013 7:32,1055-16673,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,225,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,37,,329,9/8/2013 21:00,2,180,round 2 tagging,D,LDC,,,,9/8/2013,22:51,23:00,-10,9/9/2013 9:00,1055-16682,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,226,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,41,,541,9/8/2013 21:00,2,180,round 2 tagging,D,SDC,,,,9/9/2013,0:02,0:15,-10,9/9/2013 10:15,1055-16688,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,227,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,42,,112,9/8/2013 21:00,2,180,round 2 tagging,D,LDC,,,,9/8/2013,21:55,22:03,-10,9/9/2013 8:03,1055-16676,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,228,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,943,,317,9/8/2013 21:00,2,180,round 2 tagging,D,LDC,,,,9/8/2013,22:22,22:29,-10,9/9/2013 8:29,1055-16679,R,,,,nest was 43b - written as 943 herein,burrow,,,,,,,,,,,,,,,,,,,,,,
,,229,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,LC,56,,36,9/26/2013 21:00,3,180,round 3 tagging,D,LDC,,,,9/26/2013,21:31,21:29,-10,9/27/2013 7:29,1125-02005,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,230,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,LC,57,,62,9/26/2013 21:00,3,180,round 3 tagging,D,LDC,,,,9/26/2013,22:14,22:22,-10,9/27/2013 8:22,1125-02008,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,231,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,LC,52,,112,9/26/2013 21:00,3,180,round 3 tagging,D,SGC,,,,9/26/2013,20:17,20:24,-10,9/27/2013 6:24,1125-02002,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,232,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,LC,55,,128,9/26/2013 21:00,3,180,round 3 tagging,D,LDC,,,,9/27/2013,0:19,0:25,-10,9/27/2013 10:25,1125-02017,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
