 Daily Data listing 
COOP  , Obs Time ,Mx Tmp,Mn Tmp,Av Tmp, Precip 
 ID   ,YYMMDDhhmm, Deg.F, Deg.F, Deg.F,   in.  
967803,0806300000,    65,    52,    58,    0.00 
967803,0807010000,    61,    47,    54,    0.00 
967803,0807020000,    59,      ,      ,    0.00 
967803,0807030000,    58,      ,      ,    0.00 
967803,0807040000,    66,      ,      ,         
967803,0807050000,      ,      ,      ,         
967803,0807060000,    65,    52,    58,    0.01 
967803,0807070000,    60,    52,    56,    0.02 
967803,0807080000,    66,    52,    59,    0.01 
967803,0807090000,    56,    55,    56,    0.00 
967803,0807100000,    68,    56,    62,    0.01 
967803,0807110000,    71,    59,    65,         
967803,0807120000,    68,    60,    64,         
967803,0807130000,    71,    59,    65,         
967803,0807140000,    71,    58,    64,         
967803,0807150000,    68,    58,    63,         
967803,0807160000,    67,    57,    62,         
967803,0807170000,    63,    54,    58,    0.00 
967803,0807180000,    62,    52,    57,    0.00 
967803,0807190000,    61,    52,    56,    0.00 
967803,0807200000,    63,    53,    58,    0.00 
967803,0807210000,    64,    53,    58,         
967803,0807220000,    63,    53,    58,         
967803,0807230000,    64,    53,    58,    0.00 
967803,0807240000,    68,    53,    60,         
967803,0807250000,    64,    53,    58,         
967803,0807260000,    72,    56,    64,         
967803,0807270000,    76,    59,    68,         
967803,0807280000,    71,    57,    64,         
967803,0807290000,    66,    56,    61,         
967803,0807300000,    64,    55,    60,         
967803,0807310000,    66,    55,    60,         
967803,0808010000,    65,    56,    60,    0.00 
967803,0808020000,    68,    56,    62,    0.00 
967803,0808030000,    68,    57,    62,    0.00 
967803,0808040000,    70,    54,    62,         
967803,0808050000,    68,    55,    62,         
967803,0808060000,    71,    56,    64,         
967803,0808070000,    68,    54,    61,         
967803,0808080000,    64,    54,    59,         
967803,0808090000,    65,    55,    60,         
967803,0808100000,    65,    55,    60,         
967803,0808110000,    62,    54,    58,         
967803,0808120000,    65,    53,    59,         
967803,0808130000,    65,    55,    60,    0.00 
967803,0808140000,    69,    54,    62,    0.00 
967803,0808150000,    72,    57,    64,         
967803,0808160000,    72,    57,    64,         
967803,0808170000,    71,    58,    64,         
967803,0808180000,    70,    57,    64,         
967803,0808190000,    66,    56,    61,         
967803,0808200000,    66,    56,    61,         
967803,0808210000,    68,    56,    62,    0.01 
967803,0808220000,    72,    57,    64,    0.00 
967803,0808230000,    68,    56,    62,    0.00 
967803,0808240000,    63,    56,    60,         
967803,0808250000,    68,    56,    62,    0.00 
967803,0808260000,    67,    56,    62,    0.00 
967803,0808270000,    67,    55,    61,    0.00 
967803,0808280000,    71,    55,    63,    0.00 
967803,0808290000,    72,    57,    64,    0.00 
967803,0808300000,    79,    57,    68,    0.00 
967803,0808310000,    71,    58,    64,         
967803,0809010000,    65,    55,    60,         
967803,0809020000,    74,    58,    66,         
967803,0809030000,    75,    56,    66,    0.01 
967803,0809040000,    75,    55,    65,    0.01 
967803,0809050000,    72,    57,    64,    0.01 
967803,0809060000,    68,    57,    62,    0.00 
967803,0809070000,    70,    59,    64,    0.00 
967803,0809080000,    66,    57,    62,    0.00 
967803,0809090000,    62,    56,    59,         
967803,0809100000,    65,    55,    60,    0.00 
967803,0809110000,    65,    56,    60,    0.00 
967803,0809120000,    65,    55,    60,         
967803,0809130000,    64,    54,    59,         
967803,0809140000,    65,    54,    60,         
967803,0809150000,    65,    54,    60,         
967803,0809160000,    63,    53,    58,         
967803,0809170000,    64,    54,    59,         
967803,0809180000,    65,    54,    60,         
967803,0809190000,    66,    55,    60,         
967803,0809200000,    67,    57,    62,         
967803,0809210000,    68,    55,    62,         
967803,0809220000,    65,    54,    60,         
967803,0809230000,    69,    53,    61,    0.00 
967803,0809240000,    71,    54,    62,    0.00 
967803,0809250000,    70,    55,    62,         
967803,0809260000,    82,    59,    70,         
967803,0809270000,    81,    56,    68,    0.00 
967803,0809280000,    69,    55,    62,    0.00 
967803,0809290000,    61,    55,    58,         
967803,0809300000,    65,    57,    61,    0.00 
967803,0810010000,    76,    66,    71,         
967803,0810020000,    78,    61,    70,         
967803,0810030000,    68,    57,    62,    0.00 
967803,0810040000,    64,    56,    60,    0.05 
967803,0810050000,    69,    55,    62,    0.11 
967803,0810060000,    68,    51,    60,         
967803,0810070000,    68,    51,    60,         
967803,0810080000,    64,    61,    62,    0.00 
967803,0810090000,    74,    54,    64,         
967803,0810100000,    63,    52,    58,         
967803,0810110000,    63,    50,    56,         
967803,0810120000,    61,    49,    55,         
967803,0810130000,    66,    50,    58,         
967803,0810140000,    72,    53,    62,         
967803,0810150000,    74,    53,    64,         
967803,0810160000,    87,    63,    75,         
967803,0810170000,    85,    58,    72,         
967803,0810180000,    83,    54,    68,         
967803,0810190000,    65,    51,    58,    0.00 
967803,0810200000,    60,    50,    55,         
967803,0810210000,    61,    53,    57,         
967803,0810220000,    71,    56,    64,         
967803,0810230000,    75,    66,    70,         
967803,0810240000,    90,    64,    77,         
967803,0810250000,    84,    49,    66,    0.00 
967803,0810260000,    69,    49,    59,    0.00 
967803,0810270000,    60,    50,    55,    0.00 
967803,0810280000,    64,    51,    58,    0.00 
967803,0810290000,    63,    51,    57,    0.00 
967803,0810300000,    73,    52,    62,         
967803,0810310000,    65,    59,    62,    0.05 
967803,0811010000,    69,    55,    62,    0.10 
967803,0811020000,    69,    54,    62,    0.12 
967803,0811030000,    65,    54,    60,    0.00 
967803,0811040000,    62,    54,    58,    0.35 
967803,0811050000,    61,    53,    57,    0.00 
967803,0811060000,    63,    52,    58,         
967803,0811070000,    74,    59,    66,         
967803,0811080000,    81,    55,    68,         
967803,0811090000,    66,    53,    60,         
967803,0811100000,    60,    51,    56,         
967803,0811110000,    60,    51,    56,         
967803,0811120000,    64,    53,    58,         
967803,0811130000,    67,    53,    60,         
967803,0811140000,    69,    55,    62,         
967803,0811150000,    83,    62,    72,         
967803,0811160000,    85,    66,    76,         
967803,0811170000,    85,    63,    74,         
967803,0811180000,    84,    51,    68,    0.00 
967803,0811190000,    70,    49,    60,    0.00 
967803,0811200000,    60,    51,    56,    0.00 
967803,0811210000,    62,    52,    57,         
967803,0811220000,    76,    55,    66,         
967803,0811230000,    76,    48,    62,    0.00 
967803,0811240000,    61,    51,    56,    0.01 
967803,0811250000,    66,    52,    59,    0.00 
967803,0811260000,    58,    52,    55,    0.64 
967803,0811270000,    59,    51,    55,    0.05 
967803,0811280000,    59,    52,    56,    0.00 
967803,0811290000,    60,    48,    54,         
967803,0811300000,    67,    50,    58,    0.00 
967803,0812010000,    62,    51,    56,    0.01 
967803,0812020000,    64,    50,    57,    0.00 
967803,0812030000,    57,    51,    54,    0.00 
967803,0812040000,    61,    49,    55,         
967803,0812050000,    61,    46,    54,    0.01 
967803,0812060000,    66,    49,    58,    0.00 
967803,0812070000,    68,    52,    60,         
967803,0812080000,    61,    51,    56,         
967803,0812090000,    58,    45,    52,         
967803,0812100000,    66,    48,    57,         
967803,0812110000,    69,    51,    60,         
967803,0812120000,    69,    50,    60,    0.00 
967803,0812130000,    56,    49,    52,    0.01 
967803,0812140000,    56,    40,    48,    0.02 
967803,0812150000,    57,    48,    52,    0.48 
967803,0812160000,    57,    43,    50,    0.02 
967803,0812170000,    56,    45,    50,    0.07 
967803,0812180000,    52,    47,    50,         
967803,0812190000,    57,    44,    50,         
967803,0812200000,    58,    48,    53,         
967803,0812210000,    57,    45,    51,         
967803,0812220000,    62,    48,    55,    0.20 
967803,0812230000,    56,    46,    51,    0.02 
967803,0812240000,    57,    45,    51,    0.02 
967803,0812250000,    52,    48,    50,    0.33 
967803,0812260000,    56,    44,    50,    0.05 
967803,0812270000,    54,    40,    47,         
967803,0812280000,    59,    43,    51,         
967803,0812290000,    59,    46,    52,         
967803,0812300000,    60,    48,    54,         
967803,0812310000,    71,    45,    58,    0.00 
967803,0901010000,    61,    48,    54,    0.00 
967803,0901020000,    58,    47,    52,    0.01 
967803,0901030000,    54,    48,    51,    0.00 
967803,0901040000,    55,    43,    49,         
967803,0901050000,    57,    43,    50,         
967803,0901060000,    56,    47,    52,         
967803,0901070000,    58,    45,    52,    0.00 
967803,0901080000,    61,    46,    54,    0.00 
967803,0901090000,    55,    47,    51,         
967803,0901100000,    67,    47,    57,         
967803,0901110000,    68,    52,    60,         
967803,0901120000,    79,    55,    67,         
967803,0901130000,    76,    58,    67,         
967803,0901140000,    78,    56,    67,         
967803,0901150000,    82,    58,    70,         
967803,0901160000,    82,    60,    71,         
967803,0901170000,    78,    54,    66,         
967803,0901180000,    76,    54,    65,         
967803,0901190000,    80,    55,    68,         
967803,0901200000,    81,    56,    68,         
967803,0901210000,    79,    59,    69,         
967803,0901220000,    67,    49,    58,    0.14 
967803,0901230000,    63,    54,    58,    0.09 
967803,0901240000,    56,    51,    54,    0.08 
967803,0901250000,    56,    48,    52,    0.00 
967803,0901260000,    56,    43,    50,    0.05 
967803,0901270000,    54,    44,    49,    0.00 
967803,0901280000,    59,    45,    52,         
967803,0901290000,    62,    49,    56,         
967803,0901300000,    73,    53,    63,         
967803,0901310000,    75,    48,    62,    0.00 
967803,0902010000,    61,    46,    54,    0.01 
967803,0902020000,    65,    49,    57,         
967803,0902030000,    76,    53,    64,         
967803,0902040000,    75,    47,    61,         
967803,0902050000,    68,    49,    58,    0.39 
967803,0902060000,    59,    48,    54,    0.13 
967803,0902070000,    55,    45,    50,    0.10 
967803,0902080000,    57,    44,    50,    0.02 
967803,0902090000,    58,    43,    50,    0.15 
967803,0902100000,    51,    45,    48,    0.04 
967803,0902110000,    54,    45,    50,    0.00 
967803,0902120000,    57,    45,    51,    0.08 
967803,0902130000,    55,    46,    50,    0.00 
967803,0902140000,    52,    39,    46,    0.72 
967803,0902150000,    56,    47,    52,         
967803,0902160000,    55,    48,    52,    1.00 
967803,0902170000,    54,    43,    48,    0.16 
967803,0902180000,    56,    42,    49,    0.03 
967803,0902190000,    58,    42,    50,    0.00 
967803,0902200000,    66,    48,    57,         
967803,0902210000,    60,    49,    54,         
967803,0902220000,    63,    51,    57,    0.07 
967803,0902230000,    67,    52,    60,    0.09 
967803,0902240000,    69,    49,    59,    0.02 
967803,0902250000,    59,    46,    52,    0.00 
967803,0902260000,    59,    48,    54,    0.00 
967803,0902270000,    60,    48,    54,         
967803,0902280000,    62,    49,    56,         
967803,0903010000,    68,    53,    60,         
967803,0903020000,    73,    53,    63,         
967803,0903030000,    67,    50,    58,    0.00 
967803,0903040000,    61,    49,    55,    0.06 
967803,0903050000,    55,    43,    49,    0.03 
967803,0903060000,    59,    46,    52,    0.00 
967803,0903070000,    56,    47,    52,         
967803,0903080000,    59,    43,    51,    0.00 
967803,0903090000,    60,    47,    54,    0.00 
967803,0903100000,    55,    40,    48,         
967803,0903110000,    58,    43,    50,    0.00 
967803,0903120000,    59,    41,    50,    0.00 
967803,0903130000,    56,    47,    52,    0.01 
967803,0903140000,    57,    46,    52,    0.00 
967803,0903150000,    56,    46,    51,         
967803,0903160000,    58,    50,    54,    0.00 
967803,0903170000,    58,    50,    54,    0.00 
967803,0903180000,    73,    49,    61,    0.00 
967803,0903190000,    74,    50,    62,         
967803,0903200000,    67,    47,    57,    0.00 
967803,0903210000,    51,    46,    48,    0.00 
967803,0903220000,    59,    46,    52,    0.09 
967803,0903230000,    56,    45,    50,    0.00 
967803,0903240000,    55,    48,    52,         
967803,0903250000,    61,    46,    54,    0.00 
967803,0903260000,    58,    46,    52,         
967803,0903270000,    53,    46,    50,    0.00 
967803,0903280000,    70,    48,    59,         
967803,0903290000,    74,    45,    60,    0.00 
967803,0903300000,    57,    44,    50,    0.00 
967803,0903310000,    64,    48,    56,         
967803,0904010000,    64,    47,    56,         
967803,0904020000,    58,    47,    52,         
967803,0904030000,    55,    45,    50,         
967803,0904040000,    57,    43,    50,         
967803,0904050000,    65,    45,    55,         
967803,0904060000,    70,    43,    56,    0.00 
967803,0904070000,    65,    41,    53,    0.00 
967803,0904080000,    57,    46,    52,    0.10 
967803,0904090000,    60,    46,    53,    0.00 
967803,0904100000,    60,    44,    52,         
967803,0904110000,    60,    46,    53,         
967803,0904120000,    58,    47,    52,         
